Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
1191,46.2181,-7.784,0.9861,46.5699,14.9089,0.9517,44.1586,22.6917,50.0
1192,46.4497,-7.7822,0.9863,46.8062,15.0193,0.9515,44.3699,22.8003,50.0
1193,46.9495,-7.7785,0.9866,47.3165,15.2574,0.951,44.826,23.0347,50.0
1194,45.9169,-7.7862,0.9859,46.2583,14.7633,0.952,43.8797,22.5484,49.0
1195,45.5788,-7.7888,0.9857,45.9169,14.6036,0.9523,43.5739,22.3911,49.0
1196,46.7127,-7.7803,0.9864,47.0779,15.1461,0.9512,44.6128,22.9252,50.0
1197,47.1421,-7.777,0.9867,47.5125,15.3488,0.9509,45.0009,23.1247,51.0
1198,46.9425,-7.7785,0.9865,47.3064,15.2527,0.9511,44.817,23.0301,50.0
1199,48.0302,-7.7704,0.9872,48.4204,15.7716,0.9501,45.8104,23.5408,52.0
1200,46.9797,-7.7783,0.9866,47.3407,15.2687,0.951,44.8475,23.0458,50.0
1201,48.0008,-7.7706,0.9871,48.3901,15.7575,0.9501,45.7834,23.5269,51.0
1202,46.7753,-7.7798,0.9864,47.1317,15.1712,0.9512,44.6609,22.9499,50.0
1203,47.1572,-7.7769,0.9867,47.5276,15.3558,0.9509,45.0144,23.1316,51.0
1204,47.0544,-7.7777,0.9866,47.4208,15.3061,0.951,44.919,23.0826,51.0
1205,46.5387,-7.7816,0.9863,46.8937,15.0601,0.9514,44.4482,22.8406,50.0
1206,48.4556,-7.7672,0.9874,48.8499,15.9712,0.9497,46.1926,23.7373,52.0
1207,46.3061,-7.7833,0.9862,46.6584,14.9502,0.9516,44.2377,22.7324,50.0
1208,47.3079,-7.7758,0.9868,47.6838,15.4287,0.9507,45.1538,23.2033,51.0
1209,46.9811,-7.7783,0.9866,47.3452,15.2708,0.951,44.8516,23.0479,50.0
1210,44.6036,-7.7961,0.9851,44.925,14.1387,0.9533,42.6838,21.9336,48.0
1211,44.5212,-7.7967,0.985,44.8414,14.0995,0.9533,42.6087,21.895,48.0
1212,45.51,-7.7893,0.9857,45.8522,14.5733,0.9524,43.5159,22.3613,49.0
1213,44.5879,-7.7962,0.9851,44.906,14.1298,0.9533,42.6667,21.9249,48.0
1214,45.8195,-7.787,0.9859,46.1685,14.7212,0.9521,43.7992,22.507,49.0
1215,45.9934,-7.7857,0.986,46.3412,14.802,0.9519,43.9539,22.5865,49.0
1216,46.3347,-7.7831,0.9862,46.6895,14.9648,0.9516,44.2656,22.7467,50.0
1217,44.7391,-7.7951,0.9852,45.0572,14.2008,0.9531,42.8026,21.9947,48.0
1218,45.6213,-7.7884,0.9857,45.9651,14.6261,0.9523,43.6171,22.4133,49.0
1219,45.4981,-7.7894,0.9857,45.8357,14.5655,0.9524,43.501,22.3537,49.0
1220,45.1507,-7.792,0.9854,45.4811,14.3995,0.9527,43.1831,22.1903,49.0
1221,44.7281,-7.7952,0.9852,45.0507,14.1977,0.9531,42.7967,21.9917,48.0
1222,45.4224,-7.7899,0.9856,45.7619,14.531,0.9524,43.4349,22.3197,49.0
1223,45.2838,-7.791,0.9855,45.6175,14.4633,0.9526,43.3054,22.2531,49.0
1224,44.3083,-7.7983,0.9849,44.6213,13.9962,0.9536,42.4108,21.7933,48.0
1225,45.5096,-7.7893,0.9857,45.8527,14.5735,0.9524,43.5163,22.3616,49.0
1226,43.2376,-7.8064,0.9841,43.5352,13.4856,0.9546,41.433,21.2907,47.0
1227,44.6292,-7.7959,0.9851,44.9571,14.1538,0.9532,42.7126,21.9484,48.0
1228,43.8055,-7.8021,0.9845,44.1104,13.7561,0.9541,41.9511,21.557,47.0
1229,44.074,-7.8001,0.9847,44.3877,13.8865,0.9538,42.2008,21.6853,47.0
1230,43.7438,-7.8025,0.9845,44.0494,13.7275,0.9541,41.8963,21.5288,47.0
1231,42.9306,-7.8087,0.9839,43.2206,13.3374,0.955,41.1492,21.1448,46.0
1232,42.7499,-7.81,0.9837,43.0392,13.2519,0.9552,40.9854,21.0607,46.0
1233,43.5227,-7.8042,0.9843,43.8287,13.6237,0.9543,41.6975,21.4267,47.0
1234,43.3559,-7.8055,0.9842,43.6555,13.5422,0.9545,41.5414,21.3464,47.0
1235,41.9577,-7.816,0.9831,42.2293,12.8697,0.956,40.2536,20.6845,45.0
1236,42.218,-7.814,0.9833,42.4999,12.9975,0.9557,40.4983,20.8103,46.0
1237,43.8528,-7.8017,0.9845,44.1678,13.7832,0.954,42.0029,21.5836,47.0
1238,44.1173,-7.7997,0.9847,44.4317,13.9072,0.9537,42.2404,21.7057,47.0
1239,43.2119,-7.8065,0.9841,43.5063,13.472,0.9547,41.4069,21.2773,47.0
1240,42.4644,-7.8122,0.9835,42.7468,13.114,0.9555,40.7214,20.925,46.0
1241,42.8015,-7.8096,0.9838,43.0935,13.2775,0.9551,41.0345,21.0859,46.0
1242,42.1035,-7.8149,0.9832,42.38,12.9409,0.9559,40.3899,20.7546,45.0
1243,40.5541,-7.8265,0.9819,40.8027,12.1947,0.9576,38.9608,20.0201,44.0
1244,42.4339,-7.8124,0.9835,42.7189,13.1009,0.9555,40.6962,20.912,46.0
1245,41.4496,-7.8198,0.9827,41.7145,12.6264,0.9566,39.7876,20.445,45.0
1246,41.8642,-7.8167,0.983,42.1408,12.8279,0.9561,40.1735,20.6434,45.0
1247,41.7648,-7.8174,0.9829,42.0379,12.7793,0.9562,40.0804,20.5955,45.0
1248,42.0954,-7.8149,0.9832,42.3755,12.9388,0.9559,40.3859,20.7525,45.0
1249,41.0789,-7.8226,0.9823,41.3377,12.4482,0.957,39.4462,20.2695,44.0
1250,40.8517,-7.8243,0.9821,41.1095,12.3401,0.9573,39.2393,20.1632,44.0
1251,41.5513,-7.819,0.9828,41.8237,12.6781,0.9565,39.8866,20.4959,45.0
1252,41.2387,-7.8214,0.9825,41.5024,12.5261,0.9568,39.5955,20.3463,45.0
1253,41.9527,-7.816,0.9831,42.2318,12.8709,0.956,40.2559,20.6857,45.0
1254,42.5649,-7.8114,0.9836,42.8538,13.1645,0.9554,40.8181,20.9747,46.0
1255,41.5236,-7.8192,0.9827,41.7894,12.6619,0.9565,39.8555,20.4799,45.0
1256,41.004,-7.8232,0.9823,41.2633,12.4129,0.9571,39.3787,20.2349,44.0
1257,41.4501,-7.8198,0.9827,41.7199,12.629,0.9566,39.7925,20.4476,45.0
1258,39.476,-7.8347,0.9809,39.7055,11.6757,0.9589,37.9668,19.5091,43.0
1259,41.3246,-7.8207,0.9826,41.5973,12.571,0.9567,39.6814,20.3905,45.0
1260,39.1923,-7.8368,0.9806,39.4195,11.5392,0.9593,37.7054,19.3748,42.0
1261,40.3534,-7.8281,0.9817,40.608,12.1024,0.9578,38.784,19.9292,44.0
1262,39.4367,-7.835,0.9808,39.6633,11.6556,0.959,37.9282,19.4893,43.0
1263,39.7103,-7.8329,0.9811,39.9518,11.791,0.9586,38.1875,19.6227,43.0
1264,40.0083,-7.8307,0.9814,40.2545,11.9347,0.9583,38.4628,19.7642,43.0
1265,39.7267,-7.8328,0.9811,39.9666,11.798,0.9586,38.201,19.6296,43.0
1266,39.12,-7.8373,0.9805,39.345,11.5036,0.9594,37.6372,19.3397,42.0
1267,38.1692,-7.8445,0.9795,38.3853,11.045,0.9606,36.7587,18.8883,41.0
1268,40.0407,-7.8304,0.9814,40.2926,11.9528,0.9582,38.4975,19.782,43.0
1269,37.8867,-7.8466,0.9792,38.103,10.9099,0.961,36.4999,18.7553,41.0
1270,39.3735,-7.8354,0.9808,39.6074,11.6289,0.959,37.8771,19.463,43.0
1271,39.1756,-7.8369,0.9806,39.4023,11.531,0.9593,37.6897,19.3667,42.0
1272,39.3534,-7.8356,0.9807,39.5829,11.6172,0.9591,37.8547,19.4515,43.0
1273,39.6096,-7.8337,0.981,39.8415,11.7405,0.9588,38.091,19.5729,43.0
1274,39.4877,-7.8346,0.9809,39.7173,11.6813,0.9589,37.9775,19.5146,43.0
1275,39.4834,-7.8346,0.9809,39.7134,11.6794,0.9589,37.9739,19.5128,43.0
1276,38.0518,-7.8454,0.9794,38.2654,10.9876,0.9607,36.6488,18.8318,41.0
1277,38.5774,-7.8414,0.98,38.8014,11.244,0.9601,37.1399,19.0842,42.0
1278,37.8289,-7.8471,0.9792,38.0429,10.8811,0.961,36.4447,18.727,41.0
1279,37.7232,-7.8479,0.979,37.9382,10.831,0.9612,36.3487,18.6776,41.0
1280,38.2395,-7.844,0.9796,38.4607,11.0811,0.9605,36.8277,18.9238,41.0
1281,37.7051,-7.848,0.979,37.9187,10.8216,0.9612,36.3308,18.6684,41.0
1282,38.0962,-7.8451,0.9794,38.3158,11.0118,0.9607,36.695,18.8556,41.0
1283,37.505,-7.8495,0.9788,37.7168,10.7249,0.9615,36.1455,18.5732,41.0
1284,39.7634,-7.8325,0.9811,40.0052,11.8164,0.9586,38.2361,19.6476,43.0
1285,39.8803,-7.8316,0.9813,40.1239,11.8727,0.9584,38.3441,19.7031,43.0
1286,37.7043,-7.848,0.979,37.9192,10.8219,0.9612,36.3312,18.6686,41.0
1287,38.9222,-7.8388,0.9803,39.1513,11.4112,0.9596,37.4601,19.2487,42.0
1288,37.4133,-7.8502,0.9787,37.6215,10.6792,0.9616,36.058,18.5283,41.0
1289,37.0402,-7.853,0.9783,37.2399,10.4985,0.9621,35.7119,18.3504,40.0
1290,37.2342,-7.8516,0.9785,37.4462,10.5952,0.9618,35.897,18.4455,40.0
1291,37.7751,-7.8475,0.9791,37.9925,10.857,0.9611,36.3985,18.7032,41.0
1292,35.7936,-7.8625,0.9767,35.9713,9.8909,0.9639,34.548,17.7522,39.0
1293,36.9843,-7.8535,0.9782,37.1879,10.4736,0.9622,35.6642,18.3259,40.0
1294,36.6365,-7.8561,0.9778,36.8305,10.3026,0.9627,35.3367,18.1575,40.0
1295,37.1085,-7.8525,0.9783,37.3116,10.5328,0.962,35.7776,18.3841,40.0
1296,36.0182,-7.8608,0.977,36.2015,10.0013,0.9635,34.7595,17.8609,39.0
1297,36.886,-7.8542,0.9781,37.0872,10.4255,0.9623,35.572,18.2785,40.0
1298,36.5928,-7.8564,0.9777,36.7864,10.2815,0.9627,35.2962,18.1367,40.0
1299,37.8935,-7.8466,0.9792,38.1143,10.9153,0.9609,36.5102,18.7606,41.0
1300,34.9864,-7.8686,0.9756,35.1584,9.5006,0.9651,33.8003,17.368,38.0
1301,35.8976,-7.8617,0.9768,36.0849,9.9454,0.9637,34.6524,17.8059,39.0
1302,36.8384,-7.8546,0.978,37.0391,10.4025,0.9624,35.5279,18.2558,40.0
1303,35.3124,-7.8661,0.9761,35.485,9.6575,0.9646,34.1008,17.5224,38.0
1304,35.199,-7.867,0.9759,35.374,9.6042,0.9647,33.9987,17.4699,38.0
1305,35.6949,-7.8632,0.9766,35.8783,9.8463,0.964,34.4625,17.7083,39.0
1306,36.4914,-7.8572,0.9776,36.6868,10.2338,0.9629,35.2049,18.0898,40.0
1307,35.7337,-7.8629,0.9766,35.9141,9.8635,0.964,34.4954,17.7252,39.0
1308,35.5669,-7.8642,0.9764,35.7467,9.7831,0.9642,34.3415,17.6461,39.0
1309,35.9213,-7.8615,0.9769,36.1075,9.9562,0.9637,34.6731,17.8165,39.0
1310,35.0424,-7.8681,0.9757,35.2132,9.5269,0.965,33.8507,17.3939,38.0
1311,36.8528,-7.8545,0.978,37.0563,10.4107,0.9623,35.5436,18.2639,40.0
1312,36.0411,-7.8606,0.977,36.2255,10.0128,0.9635,34.7815,17.8722,39.0
1313,33.5505,-7.8794,0.9735,33.704,8.8002,0.9673,32.4586,16.6785,36.0
1314,34.7908,-7.87,0.9754,34.964,9.4071,0.9653,33.6212,17.276,38.0
1315,33.0567,-7.8832,0.9727,33.1999,8.5569,0.9681,31.9925,16.439,36.0
1316,34.6126,-7.8714,0.9751,34.7843,9.3207,0.9656,33.4556,17.1909,38.0
1317,35.5416,-7.8644,0.9764,35.7242,9.7723,0.9642,34.3208,17.6355,39.0
1318,36.4871,-7.8572,0.9776,36.6829,10.232,0.9629,35.2013,18.088,40.0
1319,36.4918,-7.8572,0.9776,36.6848,10.2329,0.9629,35.2031,18.0889,40.0
1320,34.9665,-7.8687,0.9756,35.1345,9.4891,0.9651,33.7782,17.3567,38.0
1321,34.7172,-7.8706,0.9753,34.8854,9.3693,0.9655,33.5488,17.2387,38.0
1322,33.8953,-7.8768,0.974,34.0513,8.9677,0.9667,32.7794,16.8434,37.0
1323,36.2516,-7.859,0.9773,36.4416,10.1164,0.9632,34.9799,17.9742,39.0
1324,32.9313,-7.8841,0.9725,33.0769,8.4975,0.9683,31.8787,16.3805,36.0
1325,33.7779,-7.8777,0.9739,33.9368,8.9125,0.9669,32.6737,16.789,37.0
1326,32.5236,-7.8872,0.9718,32.6615,8.2967,0.969,31.494,16.1828,35.0
1327,33.3616,-7.8809,0.9732,33.5151,8.7091,0.9676,32.284,16.5888,36.0
1328,32.557,-7.8869,0.9719,32.6965,8.3136,0.9689,31.5264,16.1994,35.0
1329,34.2645,-7.874,0.9746,34.432,9.1511,0.9661,33.1308,17.0239,37.0
1330,33.5036,-7.8798,0.9734,33.6548,8.7765,0.9674,32.4132,16.6552,36.0
1331,32.4597,-7.8877,0.9717,32.5974,8.2657,0.9691,31.4346,16.1523,35.0
1332,32.1491,-7.89,0.9712,32.2849,8.1144,0.9696,31.1448,16.0034,35.0
1333,32.0728,-7.8906,0.971,32.2082,8.0773,0.9697,31.0737,15.9668,35.0
1334,32.3433,-7.8886,0.9715,32.4828,8.2103,0.9693,31.3284,16.0977,35.0
1335,31.8892,-7.892,0.9707,32.0215,7.9869,0.97,30.9005,15.8778,35.0
1336,32.0391,-7.8909,0.971,32.1747,8.0611,0.9698,31.0427,15.9509,35.0
1337,31.0053,-7.8987,0.969,31.126,7.5527,0.9716,30.0685,15.4503,34.0
1338,30.5655,-7.902,0.9682,30.6827,7.3373,0.9724,29.6559,15.2383,33.0
1339,31.0468,-7.8984,0.9691,31.1715,7.5747,0.9715,30.1108,15.472,34.0
1340,29.5633,-7.9096,0.966,29.6672,6.8432,0.9742,28.7092,14.7518,32.0
1341,30.4888,-7.9026,0.968,30.6082,7.3011,0.9725,29.5866,15.2027,33.0
1342,30.5224,-7.9024,0.9681,30.6401,7.3166,0.9725,29.6163,15.2179,33.0
1343,30.4772,-7.9027,0.968,30.5942,7.2943,0.9725,29.5736,15.196,33.0
1344,29.9653,-7.9066,0.9669,30.0757,7.0421,0.9735,29.0903,14.9476,33.0
1345,29.5262,-7.9099,0.9659,29.632,6.826,0.9743,28.6764,14.7349,32.0
1346,29.3716,-7.9111,0.9656,29.4764,6.7502,0.9746,28.531,14.6602,32.0
1347,29.3613,-7.9112,0.9656,29.4662,6.7452,0.9746,28.5216,14.6554,32.0
1348,29.162,-7.9127,0.9651,29.2644,6.6468,0.975,28.333,14.5585,32.0
1349,29.2148,-7.9123,0.9652,29.3184,6.6731,0.9749,28.3834,14.5844,32.0
1350,29.1531,-7.9128,0.9651,29.2558,6.6426,0.975,28.3249,14.5543,32.0
1351,28.9143,-7.9146,0.9645,29.0141,6.5247,0.9755,28.099,14.4383,32.0
1352,28.9571,-7.9143,0.9646,29.0579,6.5461,0.9754,28.14,14.4593,32.0
1353,28.1327,-7.9205,0.9626,28.2232,6.1384,0.977,27.3588,14.0579,31.0
1354,28.43,-7.9183,0.9633,28.5259,6.2863,0.9764,27.6423,14.2036,31.0
1355,28.3922,-7.9185,0.9632,28.487,6.2673,0.9765,27.6059,14.1848,31.0
1356,28.6828,-7.9163,0.964,28.7812,6.411,0.9759,27.8813,14.3264,31.0
1357,27.8925,-7.9223,0.962,27.9807,6.0198,0.9775,27.1316,13.9411,31.0
1358,27.2775,-7.927,0.9603,27.3601,5.7159,0.9787,26.5493,13.6419,30.0
1359,27.1261,-7.9282,0.9598,27.2081,5.6414,0.9791,26.4067,13.5686,30.0
1360,25.5367,-7.9403,0.9549,25.6015,4.8523,0.9824,24.8947,12.7917,28.0
1361,26.3509,-7.9341,0.9575,26.4275,5.2584,0.9807,25.6728,13.1915,29.0
1362,27.193,-7.9277,0.96,27.2776,5.6755,0.9789,26.4719,13.6022,30.0
1363,26.8324,-7.9304,0.959,26.9112,5.4958,0.9797,26.1277,13.4253,29.0
1364,25.8404,-7.938,0.9559,25.909,5.0036,0.9818,25.1845,12.9406,28.0
1365,26.9026,-7.9299,0.9592,26.9849,5.532,0.9795,26.197,13.4609,29.0
1366,26.8451,-7.9303,0.959,26.9246,5.5024,0.9796,26.1403,13.4318,29.0
1367,26.4389,-7.9334,0.9578,26.514,5.3009,0.9805,25.7542,13.2334,29.0
1368,25.0333,-7.9441,0.9532,25.0941,4.6025,0.9835,24.4159,12.5457,27.0
1369,25.9302,-7.9373,0.9562,26.0031,5.0499,0.9816,25.2732,12.9862,28.0
1370,25.1673,-7.9431,0.9536,25.2304,4.6696,0.9832,24.5446,12.6118,28.0
1371,25.2934,-7.9421,0.9541,25.3592,4.733,0.9829,24.6661,12.6743,28.0
1372,24.3929,-7.949,0.9508,24.4493,4.2845,0.9849,23.8066,12.2326,27.0
1373,25.9436,-7.9372,0.9562,26.0179,5.0571,0.9815,25.2871,12.9934,28.0
1374,23.7103,-7.9542,0.9481,23.7589,3.9435,0.9864,23.1532,11.8969,26.0
1375,24.2465,-7.9501,0.9502,24.3041,4.2129,0.9852,23.6694,12.1621,27.0
1376,23.57,-7.9552,0.9475,23.6202,3.8749,0.9868,23.0218,11.8294,26.0
1377,23.9769,-7.9521,0.9492,24.0321,4.0785,0.9858,23.412,12.0298,26.0
1378,24.4947,-7.9482,0.9512,24.5544,4.3364,0.9847,23.9061,12.2837,27.0
1379,24.0896,-7.9513,0.9496,24.1443,4.134,0.9856,23.5182,12.0844,26.0
1380,23.6766,-7.9544,0.9479,23.728,3.9282,0.9865,23.124,11.8818,26.0
1381,23.2042,-7.958,0.9459,23.2519,3.6927,0.9876,22.6726,11.6499,25.0
1382,24.0587,-7.9515,0.9495,24.1153,4.1196,0.9857,23.4907,12.0703,26.0
1383,23.9674,-7.9522,0.9491,24.0217,4.0734,0.9859,23.4021,12.0247,26.0
1384,22.2362,-7.9654,0.9414,22.2747,3.2085,0.9897,21.7447,11.1731,24.0
1385,22.973,-7.9598,0.9449,23.0209,3.5783,0.9881,22.4535,11.5373,25.0
1386,22.8497,-7.9607,0.9443,22.8952,3.5161,0.9884,22.3342,11.476,25.0
1387,21.9609,-7.9675,0.94,21.9988,3.0716,0.9904,21.4823,11.0383,24.0
1388,22.7973,-7.9611,0.9441,22.844,3.4907,0.9885,22.2856,11.4511,25.0
1389,21.9379,-7.9677,0.9399,21.9757,3.0601,0.9904,21.4603,11.027,24.0
1390,23.8805,-7.9529,0.9488,23.9376,4.0318,0.986,23.3224,11.9838,26.0
1391,22.775,-7.9613,0.944,22.8184,3.4781,0.9885,22.2613,11.4386,25.0
1392,22.3774,-7.9643,0.9421,22.4191,3.2801,0.9894,21.8819,11.2437,25.0
1393,22.313,-7.9648,0.9418,22.3547,3.2482,0.9896,21.8207,11.2122,25.0
1394,23.2527,-7.9577,0.9461,23.3031,3.7181,0.9875,22.7212,11.6749,26.0
1395,21.1738,-7.9735,0.9358,21.2045,2.6768,0.9921,20.7259,10.6496,23.0
1396,22.0254,-7.967,0.9404,22.0665,3.1051,0.9902,21.5467,11.0714,24.0
1397,22.0404,-7.9669,0.9404,22.0802,3.1119,0.9902,21.5597,11.0781,24.0
1398,22.7228,-7.9617,0.9437,22.7687,3.4534,0.9886,22.214,11.4143,25.0
1399,20.507,-7.9786,0.9319,20.5333,2.3426,0.9935,20.0855,10.3206,23.0
1400,21.9217,-7.9678,0.9398,21.9629,3.0537,0.9904,21.4481,11.0207,24.0
1401,20.9405,-7.9753,0.9345,20.9714,2.5608,0.9926,20.5035,10.5354,23.0
1402,21.2443,-7.973,0.9362,21.2791,2.7139,0.9919,20.797,10.6862,23.0
1403,21.5193,-7.9709,0.9377,21.5559,2.8515,0.9913,21.0607,10.8217,24.0
1404,20.1074,-7.9817,0.9295,20.1324,2.1428,0.9944,19.7025,10.1238,22.0
1405,22.7479,-7.9615,0.9439,22.7971,3.4675,0.9886,22.241,11.4282,25.0
1406,21.4189,-7.9717,0.9372,21.4524,2.8001,0.9916,20.9621,10.771,24.0
1407,21.0961,-7.9741,0.9354,21.129,2.6392,0.9923,20.6538,10.6126,23.0
1408,21.1453,-7.9738,0.9357,21.179,2.6641,0.9922,20.7016,10.6371,23.0
1409,19.5931,-7.9856,0.926,19.6148,1.8845,0.9954,19.2075,9.8694,22.0
1410,20.8117,-7.9763,0.9338,20.8449,2.4979,0.9929,20.3829,10.4734,23.0
1411,21.5257,-7.9708,0.9378,21.563,2.855,0.9913,21.0674,10.8251,24.0
1412,20.6091,-7.9779,0.9326,20.6379,2.3948,0.9933,20.1854,10.3719,23.0
1413,21.3928,-7.9719,0.9371,21.4293,2.7886,0.9916,20.9401,10.7597,24.0
1414,20.4873,-7.9788,0.9318,20.5154,2.3337,0.9936,20.0684,10.3118,23.0
1415,19.9303,-7.983,0.9283,19.9554,2.0545,0.9947,19.5333,10.0368,22.0
1416,20.2216,-7.9808,0.9302,20.2497,2.2013,0.9941,19.8146,10.1814,22.0
1417,20.107,-7.9817,0.9294,20.1338,2.1435,0.9944,19.7039,10.1245,22.0
1418,19.644,-7.9852,0.9264,19.6675,1.9108,0.9953,19.2579,9.8953,22.0
1419,20.9644,-7.9751,0.9347,20.9987,2.5744,0.9925,20.5296,10.5488,23.0
1420,18.8408,-7.9914,0.9206,18.8575,1.5059,0.9968,18.482,9.4967,21.0
1421,17.6939,-8.0002,0.9112,17.7059,0.929,0.9986,17.3763,8.9285,20.0
1422,18.4037,-7.9947,0.9172,18.4217,1.2878,0.9976,18.064,9.2819,20.0
1423,19.6935,-7.9849,0.9267,19.7197,1.9369,0.9952,19.3078,9.921,22.0
1424,19.5276,-7.9861,0.9256,19.5509,1.8525,0.9955,19.1463,9.838,22.0
1425,19.0986,-7.9894,0.9225,19.119,1.6367,0.9963,18.7327,9.6255,21.0
1426,19.1386,-7.9891,0.9228,19.1599,1.6572,0.9963,18.7719,9.6456,21.0
1427,20.085,-7.9819,0.9293,20.1131,2.1332,0.9944,19.6841,10.1143,22.0
1428,19.3065,-7.9878,0.924,19.3276,1.741,0.996,18.9325,9.7282,21.0
1429,20.2689,-7.9805,0.9305,20.2982,2.2255,0.994,19.8609,10.2052,22.0
1430,18.8534,-7.9913,0.9207,18.8711,1.5128,0.9968,18.4951,9.5034,21.0
1431,18.8315,-7.9914,0.9205,18.851,1.5027,0.9968,18.4757,9.4934,21.0
1432,18.7574,-7.992,0.92,18.7763,1.4653,0.997,18.4042,9.4567,21.0
1433,18.7209,-7.9923,0.9197,18.7397,1.447,0.997,18.3691,9.4386,21.0
1434,18.3947,-7.9948,0.9171,18.4114,1.2826,0.9976,18.0541,9.2768,20.0
1435,18.5196,-7.9938,0.9181,18.5375,1.3458,0.9974,18.1751,9.339,20.0
1436,17.8484,-7.999,0.9125,17.8618,1.0072,0.9984,17.5262,9.0055,20.0
1437,18.8894,-7.991,0.921,18.9106,1.5325,0.9967,18.5329,9.5228,21.0
1438,19.4183,-7.987,0.9248,19.4418,1.7981,0.9957,19.0419,9.7843,21.0
1439,19.2025,-7.9886,0.9233,19.2238,1.6891,0.9962,18.8331,9.677,21.0
1440,16.3548,-8.0104,0.8981,16.3588,0.252,0.9999,16.0789,8.2619,18.0
