Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
902,23.1577,9.5665,0.9242,22.9444,-6.0293,0.9677,22.2924,0.0005,22.0
903,23.3117,9.7181,0.923,23.0955,-6.0241,0.9682,22.4351,0.0005,22.0
904,23.7739,9.8772,0.9235,23.5529,-6.008,0.9695,22.8667,0.0005,23.0
905,23.4246,9.6911,0.924,23.2064,-6.0202,0.9685,22.5398,0.0005,23.0
906,23.2745,9.6197,0.9242,23.06,-6.0253,0.9681,22.4016,0.0005,22.0
907,23.7052,9.7998,0.9241,23.4868,-6.0103,0.9693,22.8044,0.0005,23.0
908,23.3928,9.5088,0.9264,23.1807,-6.0211,0.9684,22.5155,0.0005,23.0
909,23.284,9.5564,0.9251,23.072,-6.0249,0.9681,22.4129,0.0005,22.0
910,24.4555,10.0582,0.9248,24.2254,-5.9839,0.9713,23.5004,0.0005,24.0
911,23.4486,9.5514,0.9261,23.2365,-6.0191,0.9686,22.5682,0.0005,23.0
912,24.557,10.1043,0.9248,24.3252,-5.9803,0.9716,23.5943,0.0005,24.0
913,24.7405,10.1643,0.925,24.5068,-5.9736,0.9721,23.7652,0.0005,24.0
914,23.66,9.61,0.9265,23.4455,-6.0118,0.9692,22.7654,0.0005,23.0
915,25.3872,10.3828,0.9256,25.1444,-5.9501,0.9736,24.3646,0.0005,24.0
916,23.7762,9.6439,0.9267,23.5603,-6.0077,0.9695,22.8737,0.0005,23.0
917,25.924,10.71,0.9242,25.6687,-5.9304,0.9748,24.8567,0.0005,25.0
918,24.2703,9.9396,0.9254,24.0435,-5.9905,0.9709,23.3291,0.0005,23.0
919,26.0333,10.7603,0.9242,25.7759,-5.9263,0.9751,24.9572,0.0005,25.0
920,25.0471,10.1191,0.9272,24.8131,-5.9624,0.9728,24.0533,0.0005,24.0
921,24.4941,9.9017,0.9271,24.2661,-5.9824,0.9714,23.5387,0.0005,24.0
922,24.9816,10.1742,0.9261,24.7488,-5.9648,0.9727,23.9929,0.0005,24.0
923,24.9493,10.2047,0.9256,24.7128,-5.9661,0.9726,23.959,0.0005,24.0
924,25.3746,10.2533,0.9272,25.1377,-5.9504,0.9736,24.3583,0.0005,24.0
925,25.2656,10.328,0.9256,25.024,-5.9546,0.9733,24.2515,0.0005,24.0
926,24.7445,9.9802,0.9274,24.5132,-5.9734,0.9721,23.7713,0.0005,24.0
927,25.7584,10.5188,0.9258,25.5099,-5.9364,0.9745,24.7077,0.0005,25.0
928,26.9207,11.0014,0.9257,26.6525,-5.8925,0.9769,25.7783,0.0005,26.0
929,25.9,10.504,0.9267,25.6509,-5.9311,0.9748,24.84,0.0005,25.0
930,25.6558,10.377,0.927,25.4107,-5.9401,0.9742,24.6146,0.0005,25.0
931,25.4108,10.2413,0.9275,25.1709,-5.9491,0.9737,24.3895,0.0005,24.0
932,26.2231,10.573,0.9275,25.9758,-5.9187,0.9755,25.1446,0.0005,25.0
933,25.6576,10.2897,0.9281,25.4139,-5.94,0.9742,24.6176,0.0005,25.0
934,26.2702,10.6535,0.9267,26.0191,-5.917,0.9756,25.1852,0.0005,25.0
935,27.9253,11.325,0.9267,27.6432,-5.8532,0.9787,26.704,0.0006,27.0
936,25.7375,10.2966,0.9285,25.4957,-5.9369,0.9744,24.6943,0.0005,25.0
937,26.035,10.4624,0.9279,25.7894,-5.9258,0.9751,24.9699,0.0005,25.0
938,27.6365,11.141,0.9275,27.362,-5.8645,0.9782,26.4415,0.0006,26.0
939,26.5685,10.742,0.9271,26.3096,-5.9058,0.9762,25.4573,0.0005,25.0
940,26.8622,10.8457,0.9273,26.601,-5.8945,0.9768,25.7301,0.0005,26.0
941,26.0203,10.3631,0.929,25.7716,-5.9265,0.975,24.9532,0.0005,25.0
942,27.2004,10.9302,0.9279,26.9344,-5.8815,0.9774,26.042,0.0005,26.0
943,27.0627,10.829,0.9284,26.7993,-5.8868,0.9771,25.9156,0.0005,26.0
944,28.0814,11.3188,0.9275,27.799,-5.847,0.979,26.8494,0.0006,27.0
945,26.577,10.6001,0.9288,26.3231,-5.9053,0.9762,25.47,0.0005,25.0
946,27.4506,11.0482,0.9277,27.1844,-5.8716,0.9779,26.2756,0.0006,26.0
947,28.0564,11.2599,0.9281,27.7793,-5.8478,0.979,26.831,0.0006,27.0
948,27.3882,11.0086,0.9279,27.1146,-5.8743,0.9778,26.2104,0.0006,26.0
949,27.8675,11.0692,0.9294,27.597,-5.8551,0.9786,26.6609,0.0006,27.0
950,29.3594,11.7649,0.9282,29.0574,-5.7952,0.9811,28.0214,0.0006,28.0
951,28.1862,11.2647,0.9286,27.9046,-5.8427,0.9792,26.9479,0.0006,27.0
952,28.1658,11.2986,0.9281,27.8836,-5.8435,0.9791,26.9283,0.0006,27.0
953,28.2243,11.265,0.9288,27.9434,-5.8411,0.9792,26.9841,0.0006,27.0
954,27.3975,10.8598,0.9296,27.1283,-5.8738,0.9778,26.2232,0.0006,26.0
955,28.2301,11.2976,0.9284,27.953,-5.8407,0.9793,26.993,0.0006,27.0
956,28.9322,11.5225,0.929,28.644,-5.8124,0.9804,27.6367,0.0006,28.0
957,28.8861,11.5068,0.929,28.5942,-5.8145,0.9803,27.5904,0.0006,28.0
958,27.8433,11.0564,0.9294,27.5704,-5.8562,0.9786,26.636,0.0006,27.0
959,28.283,11.1704,0.9301,28.0079,-5.8385,0.9794,27.0442,0.0006,27.0
960,28.9386,11.478,0.9296,28.6521,-5.8121,0.9804,27.6443,0.0006,28.0
961,27.8611,10.8937,0.9313,27.5942,-5.8552,0.9786,26.6583,0.0006,27.0
962,29.0543,11.5565,0.9292,28.761,-5.8076,0.9806,27.7456,0.0006,28.0
963,30.4938,12.1232,0.9293,30.1752,-5.7477,0.9827,29.0591,0.0006,29.0
964,29.4571,11.668,0.9297,29.1575,-5.791,0.9812,28.1144,0.0006,28.0
965,30.3132,12.0295,0.9295,30.0035,-5.7551,0.9825,28.8999,0.0006,29.0
966,29.7996,11.7701,0.9301,29.4925,-5.7769,0.9817,28.4256,0.0006,28.0
967,30.3204,12.0134,0.9297,30.0092,-5.7548,0.9825,28.9052,0.0006,29.0
968,30.8763,12.2057,0.93,30.5563,-5.7311,0.9832,29.4122,0.0006,29.0
969,30.1555,11.8757,0.9304,29.8421,-5.762,0.9822,28.7501,0.0006,29.0
970,30.9446,12.2355,0.9299,30.6249,-5.7281,0.9833,29.4758,0.0006,29.0
971,30.8314,12.1011,0.9309,30.5112,-5.7331,0.9831,29.3705,0.0006,29.0
972,31.7198,12.5668,0.9297,31.3799,-5.6948,0.9843,30.1742,0.0006,30.0
973,31.3085,12.3645,0.9301,30.9746,-5.7128,0.9838,29.7995,0.0006,30.0
974,30.3959,11.8346,0.9319,30.0879,-5.7514,0.9826,28.9782,0.0006,29.0
975,31.4226,12.3059,0.9311,31.0943,-5.7075,0.9839,29.9102,0.0006,30.0
976,31.9047,12.5346,0.9307,31.5686,-5.6864,0.9845,30.3486,0.0006,30.0
977,32.2505,12.6454,0.931,31.9079,-5.6711,0.9849,30.6619,0.0006,31.0
978,32.5507,12.7779,0.9308,32.2017,-5.6578,0.9852,30.9329,0.0006,31.0
979,33.1588,13.0719,0.9303,32.798,-5.6304,0.9859,31.4824,0.0006,31.0
980,33.2704,13.08,0.9307,32.9052,-5.6254,0.986,31.5811,0.0006,32.0
981,33.2454,13.0745,0.9306,32.8797,-5.6266,0.986,31.5576,0.0006,32.0
982,32.5488,12.74,0.9312,32.1943,-5.6581,0.9852,30.926,0.0006,31.0
983,33.7331,13.275,0.9305,33.3583,-5.6043,0.9865,31.9979,0.0006,32.0
984,33.6541,13.1575,0.9314,33.2831,-5.6078,0.9864,31.9287,0.0006,32.0
985,33.3174,12.9729,0.9319,32.9535,-5.6232,0.9861,31.6255,0.0006,32.0
986,33.3766,12.9651,0.9321,33.0158,-5.6203,0.9861,31.6828,0.0006,32.0
987,35.4748,13.9911,0.9303,35.0641,-5.5226,0.9881,33.5626,0.0006,34.0
988,35.1121,13.7762,0.9309,34.7078,-5.5399,0.9878,33.2363,0.0006,33.0
989,34.3924,13.4655,0.9312,34.0014,-5.5739,0.9871,32.5886,0.0006,33.0
990,34.9644,13.6778,0.9313,34.5722,-5.5465,0.9877,33.1121,0.0006,33.0
991,34.6821,13.5081,0.9318,34.2916,-5.56,0.9874,32.8549,0.0006,33.0
992,35.6036,13.8968,0.9316,35.1961,-5.5161,0.9882,33.6834,0.0006,34.0
993,35.589,13.8857,0.9316,35.1812,-5.5168,0.9882,33.6698,0.0006,34.0
994,35.7053,13.9248,0.9317,35.2965,-5.5112,0.9883,33.7752,0.0006,34.0
995,35.4941,13.7856,0.9322,35.0895,-5.5213,0.9881,33.5859,0.0006,34.0
996,35.8627,13.9179,0.9323,35.4557,-5.5033,0.9884,33.9209,0.0006,34.0
997,35.8902,13.9814,0.9318,35.4778,-5.5022,0.9885,33.941,0.0006,34.0
998,36.2034,14.1599,0.9313,35.7841,-5.4871,0.9887,34.221,0.0006,34.0
999,36.968,14.3934,0.9319,36.539,-5.4492,0.9893,34.9099,0.0006,35.0
1000,36.1066,13.9773,0.9326,35.6928,-5.4916,0.9886,34.1375,0.0006,34.0
1001,37.5562,14.6575,0.9316,37.1081,-5.4202,0.9897,35.4283,0.0006,35.0
1002,37.1912,14.4428,0.9322,36.75,-5.4385,0.9895,35.1022,0.0006,35.0
1003,36.9091,14.2672,0.9327,36.4778,-5.4523,0.9893,34.8541,0.0006,35.0
1004,38.0176,14.8437,0.9315,37.5589,-5.3969,0.9901,35.8385,0.0006,36.0
1005,37.4298,14.5058,0.9324,36.983,-5.4266,0.9897,35.3145,0.0006,35.0
1006,37.5063,14.4536,0.9331,37.0674,-5.4223,0.9897,35.3913,0.0006,35.0
1007,38.9744,15.1887,0.9317,38.4963,-5.3478,0.9907,36.6898,0.0006,37.0
1008,38.3723,14.8596,0.9325,37.9056,-5.3789,0.9903,36.1535,0.0006,36.0
1009,39.8334,15.5362,0.9316,39.3353,-5.303,0.9913,37.4498,0.0006,37.0
1010,39.299,15.3126,0.9318,38.8077,-5.3313,0.9909,36.9721,0.0006,37.0
1011,39.6896,15.4197,0.9321,39.1999,-5.3103,0.9912,37.3272,0.0006,37.0
1012,39.0412,15.1069,0.9326,38.5599,-5.3445,0.9908,36.7473,0.0006,37.0
1013,39.9492,15.4824,0.9324,39.453,-5.2967,0.9913,37.5562,0.0006,38.0
1014,39.3634,15.2671,0.9323,38.8739,-5.3278,0.991,37.032,0.0006,37.0
1015,39.822,15.424,0.9325,39.3323,-5.3032,0.9912,37.4471,0.0006,37.0
1016,40.6847,15.773,0.9324,40.1712,-5.2575,0.9918,38.2054,0.0006,38.0
1017,41.0698,15.9318,0.9323,40.5498,-5.2367,0.992,38.547,0.0006,39.0
1018,41.8227,16.2784,0.9319,41.2791,-5.196,0.9924,39.2042,0.0006,39.0
1019,42.3104,16.3824,0.9325,41.7633,-5.1687,0.9926,39.6398,0.0006,40.0
1020,41.7408,16.0853,0.9331,41.2013,-5.2004,0.9923,39.1342,0.0006,39.0
1021,42.317,16.4704,0.9319,41.767,-5.1685,0.9926,39.6431,0.0006,40.0
1022,41.7039,16.1452,0.9326,41.1609,-5.2027,0.9923,39.0978,0.0006,39.0
1023,41.9679,16.2491,0.9325,41.4272,-5.1877,0.9924,39.3375,0.0006,39.0
1024,43.0635,16.682,0.9325,42.4944,-5.1269,0.993,40.2965,0.0005,40.0
1025,43.5329,16.9542,0.9318,42.9512,-5.1004,0.9932,40.7061,0.0005,41.0
1026,41.3789,15.8702,0.9337,40.8554,-5.2197,0.9921,38.8226,0.0006,39.0
1027,42.9996,16.669,0.9324,42.432,-5.1305,0.993,40.2404,0.0005,40.0
1028,43.0224,16.6782,0.9324,42.4528,-5.1293,0.993,40.2591,0.0005,40.0
1029,42.8807,16.5396,0.933,42.3172,-5.1371,0.9929,40.1374,0.0005,40.0
1030,43.9202,17.0139,0.9325,43.3299,-5.0783,0.9934,41.0453,0.0005,41.0
1031,44.2931,17.172,0.9324,43.6954,-5.0568,0.9935,41.3723,0.0005,41.0
1032,43.6461,16.8239,0.9331,43.0593,-5.0942,0.9933,40.8029,0.0005,41.0
1033,44.1732,17.1532,0.9322,43.5791,-5.0637,0.9935,41.2683,0.0005,41.0
1034,43.9245,16.9072,0.9333,43.3359,-5.078,0.9934,41.0506,0.0005,41.0
1035,44.8265,17.2935,0.933,44.2173,-5.0259,0.9938,41.8387,0.0005,42.0
1036,44.1349,16.9669,0.9334,43.538,-5.0661,0.9935,41.2315,0.0005,41.0
1037,46.4777,17.9952,0.9325,45.8238,-4.9286,0.9944,43.2704,0.0005,43.0
1038,45.5248,17.5882,0.9328,44.8942,-4.9853,0.9941,42.4427,0.0005,42.0
1039,44.9941,17.3172,0.9333,44.3761,-5.0164,0.9938,41.9805,0.0005,42.0
1040,46.7265,18.1135,0.9324,46.0639,-4.9138,0.9945,43.4839,0.0005,43.0
1041,46.9564,18.2495,0.9321,46.2856,-4.9001,0.9946,43.6808,0.0005,44.0
1042,46.2703,17.8859,0.9327,45.6199,-4.9411,0.9943,43.0891,0.0005,43.0
1043,47.0558,18.2116,0.9326,46.385,-4.8939,0.9946,43.769,0.0005,44.0
1044,47.3209,18.2828,0.9328,46.6468,-4.8776,0.9947,44.0014,0.0004,44.0
1045,46.8804,18.0681,0.9331,46.2127,-4.9046,0.9946,43.616,0.0005,44.0
1046,47.3165,18.2289,0.9331,46.6476,-4.8775,0.9947,44.0021,0.0004,44.0
1047,47.7413,18.4313,0.9329,47.0588,-4.8517,0.9949,44.3667,0.0004,44.0
1048,47.6992,18.3773,0.9331,47.0145,-4.8545,0.9949,44.3274,0.0004,44.0
1049,47.5936,18.2845,0.9335,46.914,-4.8608,0.9948,44.2384,0.0004,44.0
1050,47.7038,18.3186,0.9335,47.0244,-4.8539,0.9949,44.3362,0.0004,44.0
1051,47.4031,18.1492,0.9339,46.7301,-4.8724,0.9948,44.0753,0.0004,44.0
1052,48.7029,18.77,0.9331,47.9927,-4.7924,0.9952,45.1933,0.0004,45.0
1053,49.0378,18.8957,0.9331,48.3208,-4.7713,0.9953,45.4832,0.0004,45.0
1054,49.1502,18.8946,0.9334,48.43,-4.7643,0.9953,45.5796,0.0004,46.0
1055,48.7483,18.7405,0.9334,48.0332,-4.7898,0.9952,45.2291,0.0004,45.0
1056,49.3468,18.9997,0.9332,48.6254,-4.7517,0.9954,45.7521,0.0004,46.0
1057,50.0409,19.292,0.9331,49.292,-4.7082,0.9956,46.3398,0.0004,46.0
1058,50.5789,19.5308,0.9329,49.8185,-4.6735,0.9958,46.8032,0.0003,47.0
1059,50.7776,19.6007,0.9329,50.0075,-4.661,0.9958,46.9694,0.0003,47.0
1060,50.5462,19.4497,0.9333,49.781,-4.676,0.9957,46.7702,0.0003,47.0
1061,50.7332,19.5054,0.9334,49.9691,-4.6635,0.9958,46.9356,0.0003,47.0
1062,51.0959,19.7405,0.9328,50.318,-4.6403,0.9959,47.2422,0.0003,47.0
1063,52.3014,20.1679,0.933,51.4962,-4.561,0.9962,48.2712,0.002,48.0
1064,52.5504,20.3183,0.9327,51.7353,-4.5446,0.9963,48.4807,0.0019,48.0
1065,52.3302,20.1651,0.9331,51.52,-4.5594,0.9962,48.2921,0.002,48.0
1066,52.318,20.1639,0.9331,51.511,-4.56,0.9962,48.2841,0.002,48.0
1067,52.2656,20.0896,0.9334,51.463,-4.5633,0.9962,48.2421,0.002,48.0
1068,52.011,19.9413,0.9337,51.217,-4.58,0.9961,48.0265,0.0021,48.0
1069,51.2644,19.6328,0.9339,50.4866,-4.629,0.9959,47.3902,0.0003,47.0
1070,51.5785,19.6922,0.9342,50.8105,-4.6075,0.996,47.6698,0.0023,48.0
1071,52.9904,20.3877,0.9333,52.1668,-4.515,0.9964,48.8583,0.0018,49.0
1072,54.397,20.9845,0.933,53.524,-4.4202,0.9967,50.0432,0.0012,50.0
1073,54.351,20.9208,0.9333,53.4794,-4.4234,0.9967,50.0044,0.0012,50.0
1074,54.5856,21.1036,0.9327,53.7045,-4.4075,0.9968,50.2005,0.0011,50.0
1075,55.1586,21.2989,0.9329,54.2643,-4.3677,0.9969,50.6877,0.0009,51.0
1076,54.4246,20.9416,0.9333,53.5507,-4.4184,0.9967,50.0665,0.0012,50.0
1077,54.4454,21.0145,0.9329,53.5683,-4.4171,0.9967,50.0818,0.0012,50.0
1078,54.1338,20.7107,0.934,53.2737,-4.4379,0.9967,49.825,0.0013,50.0
1079,53.9947,20.6285,0.9341,53.1441,-4.447,0.9966,49.712,0.0014,50.0
1080,54.1418,20.5789,0.9348,53.2971,-4.4362,0.9967,49.8455,0.0013,50.0
1081,54.1804,20.736,0.9339,53.3246,-4.4343,0.9967,49.8694,0.0013,50.0
1082,55.0432,21.115,0.9337,54.1559,-4.3754,0.9969,50.5934,0.0009,51.0
1083,56.3756,21.7615,0.9329,55.4451,-4.2825,0.9971,51.7084,0.0023,52.0
1084,54.5039,20.8444,0.934,53.6341,-4.4125,0.9967,50.1392,0.0011,50.0
1085,55.2434,21.1956,0.9336,54.3491,-4.3616,0.9969,50.7614,0.0008,51.0
1086,55.6723,21.3792,0.9335,54.7671,-4.3316,0.997,51.1247,0.0006,51.0
1087,56.8078,21.9263,0.9329,55.8553,-4.2526,0.9972,52.0667,0.0008,52.0
1088,54.8821,21.0989,0.9334,53.9923,-4.3871,0.9968,50.451,0.001,50.0
1089,55.5544,21.3613,0.9334,54.6462,-4.3403,0.997,51.0197,0.0007,51.0
1090,56.0647,21.5496,0.9334,55.1459,-4.3043,0.9971,51.4535,0.0005,51.0
1091,56.1193,21.55,0.9335,55.1934,-4.3008,0.9971,51.4947,0.0004,51.0
1092,56.4401,21.7394,0.9332,55.5121,-4.2777,0.9971,51.767,0.0021,52.0
1093,56.7858,21.8918,0.9331,55.8392,-4.2537,0.9972,52.0527,0.0009,52.0
1094,56.3289,21.6276,0.9336,55.3883,-4.2867,0.9971,51.6637,0.0003,52.0
1095,56.1362,21.581,0.9334,55.2047,-4.3,0.9971,51.5045,0.0004,52.0
1096,55.7342,21.3559,0.9338,54.8178,-4.328,0.997,51.1687,0.0006,51.0
1097,56.3882,21.6822,0.9334,55.4616,-4.2813,0.9971,51.7229,0.0022,52.0
1098,55.674,21.2942,0.934,54.7671,-4.3316,0.997,51.1247,0.0006,51.0
1099,56.1441,21.4813,0.934,55.229,-4.2982,0.9971,51.5255,0.0004,52.0
1100,57.5536,22.1914,0.933,56.565,-4.2003,0.9973,52.6859,-0.0019,53.0
1101,56.5138,21.6703,0.9337,55.582,-4.2726,0.9972,51.8281,0.0018,52.0
1102,55.8843,21.3208,0.9343,54.9742,-4.3167,0.997,51.3045,0.0005,51.0
1103,56.2319,21.5259,0.9339,55.3116,-4.2922,0.9971,51.5972,0.0004,52.0
1104,56.5904,21.7254,0.9336,55.6604,-4.2668,0.9972,51.8965,0.0015,52.0
1105,57.5366,22.127,0.9334,56.552,-4.2012,0.9973,52.6745,-0.0018,53.0
1106,57.0612,21.9099,0.9335,56.0945,-4.235,0.9973,52.2756,-0.0001,52.0
1107,56.8888,21.9149,0.9332,55.9308,-4.247,0.9972,52.1327,0.0005,52.0
1108,56.1658,21.4501,0.9342,55.2445,-4.2971,0.9971,51.539,0.0004,52.0
1109,56.7142,21.7396,0.9338,55.7831,-4.2578,0.9972,52.0038,0.0011,52.0
1110,56.7563,21.7518,0.9338,55.8157,-4.2555,0.9972,52.0322,0.0009,52.0
1111,56.4509,21.5432,0.9343,55.5265,-4.2766,0.9971,51.7796,0.002,52.0
1112,56.8884,21.7177,0.9342,55.9529,-4.2454,0.9972,52.152,0.0004,52.0
1113,56.9497,21.8013,0.9339,56.0016,-4.2418,0.9972,52.1945,0.0003,52.0
1114,58.3126,22.4642,0.9332,57.3066,-4.145,0.9975,53.3225,-0.0006,53.0
1115,57.9251,22.1841,0.9339,56.9333,-4.1729,0.9974,53.0004,-0.0004,53.0
1116,56.3891,21.4857,0.9345,55.4722,-4.2806,0.9971,51.7321,0.0022,52.0
1117,58.162,22.333,0.9335,57.1675,-4.1554,0.9975,53.2025,-0.0006,53.0
1118,58.0728,22.2824,0.9336,57.0778,-4.1621,0.9974,53.1251,-0.0005,53.0
1119,57.3469,21.9276,0.934,56.3778,-4.2141,0.9973,52.5227,-0.0011,53.0
1120,57.4487,21.9796,0.934,56.4765,-4.2068,0.9973,52.6087,-0.0015,53.0
1121,58.7546,22.6191,0.9332,57.7336,-4.1129,0.9976,53.6905,-0.0009,54.0
1122,57.9738,22.2239,0.9337,56.9837,-4.1691,0.9974,53.0438,-0.0005,53.0
1123,57.7748,22.0665,0.9342,56.7958,-4.1831,0.9974,52.8816,-0.0004,53.0
1124,58.2084,22.3301,0.9337,57.2174,-4.1517,0.9975,53.2455,-0.0006,53.0
1125,57.9024,22.1636,0.9339,56.9138,-4.1743,0.9974,52.9836,-0.0004,53.0
1126,58.5409,22.4263,0.9338,57.5344,-4.1279,0.9975,53.5189,-0.0008,54.0
1127,58.251,22.4152,0.9333,57.2424,-4.1498,0.9975,53.2671,-0.0006,53.0
1128,58.9288,22.6455,0.9334,57.9031,-4.1001,0.9976,53.8365,-0.001,54.0
1129,58.3748,22.3799,0.9337,57.363,-4.1408,0.9975,53.3711,-0.0007,53.0
1130,58.6106,22.4975,0.9336,57.6008,-4.1229,0.9975,53.5761,-0.0008,54.0
1131,58.716,22.53,0.9336,57.7008,-4.1153,0.9976,53.6623,-0.0009,54.0
1132,58.8969,22.5788,0.9337,57.8779,-4.102,0.9976,53.8147,-0.001,54.0
1133,58.8336,22.5784,0.9336,57.8115,-4.107,0.9976,53.7575,-0.0009,54.0
1134,58.7936,22.5724,0.9336,57.7725,-4.1099,0.9976,53.724,-0.0009,54.0
1135,60.1241,23.1349,0.9333,59.2072,-12.9804,0.9775,54.8349,-8.9943,56.0
1136,59.1555,22.7336,0.9334,58.1183,-4.0838,0.9976,54.0217,-0.0011,54.0
1137,58.5684,22.4406,0.9338,57.5582,-4.1261,0.9975,53.5393,-0.0008,54.0
1138,58.7735,22.4823,0.934,57.7629,-4.1107,0.9976,53.7157,-0.0009,54.0
1139,58.5486,22.359,0.9342,57.542,-4.1273,0.9975,53.5254,-0.0008,54.0
1140,58.8369,22.5107,0.934,57.8253,-4.1059,0.9976,53.7694,-0.0009,54.0
1141,60.5513,23.3453,0.9331,59.6304,-13.6091,0.9757,55.1839,-9.6608,56.0
1142,59.0494,22.6056,0.9339,58.0213,-4.0911,0.9976,53.9382,-0.001,54.0
1143,59.9671,23.0576,0.9334,59.0484,-12.6617,0.9784,54.7058,-8.6611,55.0
1144,59.3963,22.7764,0.9337,58.3465,-4.0664,0.9977,54.218,-0.0012,54.0
1145,59.105,22.633,0.9339,58.0728,-4.0872,0.9976,53.9825,-0.0011,54.0
1146,60.0737,23.1101,0.9333,59.1593,-12.9842,0.9774,54.7934,-8.9942,56.0
1147,60.1858,23.1653,0.9333,59.264,-12.976,0.9775,54.8842,-8.9944,56.0
1148,60.7971,23.4663,0.9329,59.8816,-14.2506,0.9736,55.3827,-10.3269,56.0
1149,59.9104,23.0297,0.9334,58.9916,-12.6661,0.9784,54.6565,-8.661,55.0
1150,60.1636,23.1543,0.9333,59.2455,-12.9775,0.9775,54.8681,-8.9944,56.0
1151,61.0033,23.5679,0.9328,60.0871,-14.5649,0.9727,55.5508,-10.6601,57.0
1152,60.6033,23.3709,0.933,59.6806,-13.9359,0.9746,55.218,-9.9937,56.0
1153,60.5819,23.3604,0.933,59.6669,-13.9369,0.9745,55.2062,-9.9937,56.0
1154,61.2877,23.708,0.9327,60.3777,-15.2023,0.9706,55.782,-11.3262,57.0
1155,60.7689,23.4524,0.9329,59.8453,-14.2535,0.9736,55.3512,-10.3268,56.0
1156,60.7943,23.465,0.9329,59.8782,-14.2509,0.9736,55.3797,-10.3269,56.0
1157,61.2886,23.7084,0.9327,60.3853,-15.2017,0.9706,55.7886,-11.3262,57.0
1158,60.8993,23.5167,0.9329,59.9693,-14.2437,0.9737,55.4586,-10.3271,56.0
1159,61.0438,23.5878,0.9328,60.1255,-14.5618,0.9727,55.584,-10.6602,57.0
1160,61.1494,23.6399,0.9327,60.2361,-14.8834,0.9716,55.6697,-10.9931,57.0
1161,62.5772,24.343,0.932,61.6914,-17.4069,0.9634,56.8321,-13.6671,58.0
1162,62.0101,24.0637,0.9323,61.1023,-16.4639,0.9665,56.3651,-12.6584,58.0
1163,62.2409,24.1774,0.9321,61.3367,-16.7746,0.9655,56.5561,-12.9915,58.0
1164,62.1655,24.1402,0.9322,61.2612,-16.7807,0.9654,56.4909,-12.9914,58.0
1165,62.0383,24.0776,0.9323,61.1277,-16.4619,0.9666,56.387,-12.6584,58.0
1166,61.8942,24.0066,0.9323,60.9794,-16.1441,0.9676,56.27,-12.3255,58.0
1167,63.3184,24.7079,0.9316,62.4511,-18.6622,0.9592,57.4331,-15.0006,59.0
1168,63.3242,24.7108,0.9316,62.4532,-18.6621,0.9592,57.4349,-15.0007,59.0
1169,62.8714,24.4878,0.9318,61.9867,-18.0416,0.9612,57.0611,-14.3338,59.0
1170,62.8964,24.5001,0.9318,62.019,-18.039,0.9612,57.0886,-14.3338,59.0
1171,63.1638,24.6318,0.9317,62.3058,-18.6738,0.959,57.3092,-15.0006,59.0
1172,62.896,24.4999,0.9318,62.0134,-18.0395,0.9612,57.0838,-14.3338,59.0
1173,62.7859,24.4457,0.9319,61.8978,-17.7197,0.9624,56.9969,-14.0005,59.0
1174,63.3295,24.7134,0.9316,62.4827,-18.9883,0.9579,57.4476,-15.334,59.0
1175,64.116,25.1007,0.9312,63.2825,-20.2374,0.9536,58.0766,-16.6676,60.0
1176,63.6058,24.8494,0.9314,62.7408,-19.2962,0.9569,57.6549,-15.6674,60.0
1177,62.6665,24.3869,0.9319,61.7842,-17.7287,0.9622,56.8999,-14.0004,59.0
1178,65.4127,25.7391,0.9306,64.6528,-22.7468,0.9445,59.1247,-19.3348,62.0
1179,64.5372,25.3081,0.931,63.7267,-21.1852,0.9501,58.4127,-17.6677,61.0
1180,63.1805,24.64,0.9317,62.3135,-18.6732,0.959,57.3158,-15.0006,59.0
1181,63.4378,24.7667,0.9315,62.5803,-18.9805,0.958,57.5308,-15.334,60.0
1182,63.865,24.9771,0.9313,63.0345,-19.9293,0.9546,57.8789,-16.3342,60.0
1183,64.4345,25.2575,0.931,63.6163,-20.8664,0.9514,58.333,-17.3344,61.0
1184,64.4345,25.2575,0.931,63.6149,-20.8665,0.9514,58.3318,-17.3344,61.0
1185,64.8867,25.4802,0.9308,64.1027,-21.8098,0.9479,58.7031,-18.3346,61.0
1186,63.6799,24.8859,0.9314,62.8327,-19.6172,0.9557,57.7202,-16.0008,60.0
1187,64.6446,25.3609,0.9309,63.833,-21.1766,0.9503,58.5031,-17.6678,61.0
1188,65.0164,25.544,0.9307,64.2239,-21.7999,0.9481,58.8061,-18.3346,62.0
1189,65.2216,25.645,0.9306,64.4505,-22.4362,0.9456,58.9684,-19.0014,62.0
1190,65.7471,25.9037,0.9304,65.0091,-23.3715,0.9422,59.3953,-20.0016,63.0
1191,65.103,25.5866,0.9307,64.3149,-22.1199,0.9468,58.8684,-18.668,62.0
1192,66.501,26.2749,0.93,65.793,-24.6132,0.9378,59.9933,-21.3353,64.0
1193,65.8209,25.9401,0.9304,65.067,-23.3667,0.9424,59.4444,-20.0016,63.0
1194,66.503,26.2759,0.93,65.793,-24.6132,0.9378,59.9933,-21.3353,64.0
1195,65.7852,25.9225,0.9304,65.0331,-23.3695,0.9423,59.4157,-20.0016,63.0
1196,66.5029,26.2759,0.93,65.793,-24.6132,0.9378,59.9933,-21.3353,64.0
