Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
1337,42.8029,14.6152,0.9464,42.374,-5.1338,0.9929,40.1884,0.0005,40.0
1338,41.7337,14.0874,0.9475,41.3313,-5.1931,0.9923,39.2512,0.0006,39.0
1339,43.0828,14.7534,0.9461,42.6489,-5.118,0.993,40.435,0.0005,40.0
1340,43.0387,14.7316,0.9461,42.604,-5.1206,0.993,40.3948,0.0005,40.0
1341,43.2381,14.8301,0.9459,42.8007,-5.1092,0.9931,40.5712,0.0005,41.0
1342,41.3581,13.902,0.9479,40.9642,-5.2137,0.9921,38.9206,0.0006,39.0
1343,41.3759,13.9108,0.9479,40.9835,-5.2126,0.9922,38.938,0.0006,39.0
1344,41.5993,14.021,0.9476,41.2034,-5.2003,0.9923,39.136,0.0006,39.0
1345,41.0207,13.7354,0.9483,40.6314,-5.2322,0.992,38.6206,0.0006,39.0
1346,40.9619,13.7064,0.9483,40.5788,-5.2351,0.9919,38.5732,0.0006,39.0
1347,40.1622,13.3116,0.9492,39.798,-5.278,0.9915,37.8682,0.0006,38.0
1348,40.7554,13.6044,0.9485,40.3833,-5.2459,0.9918,38.3968,0.0006,38.0
1349,39.4443,12.9572,0.9501,39.0963,-5.3159,0.991,37.2334,0.0006,37.0
1350,39.3773,12.9241,0.9501,39.0313,-5.3193,0.991,37.1746,0.0006,37.0
1351,39.8541,13.1595,0.9496,39.502,-5.294,0.9913,37.6006,0.0006,38.0
1352,38.5735,12.5272,0.9511,38.2451,-5.3611,0.9905,36.4618,0.0006,36.0
1353,39.0647,12.7698,0.9505,38.7307,-5.3354,0.9908,36.9022,0.0006,37.0
1354,38.3408,12.4124,0.9514,38.0125,-5.3733,0.9903,36.2506,0.0006,36.0
1355,39.0546,12.7648,0.9505,38.7227,-5.3358,0.9908,36.895,0.0006,37.0
1356,38.3166,12.4004,0.9514,37.9887,-5.3745,0.9903,36.229,0.0006,36.0
1357,37.9214,12.2053,0.9519,37.605,-5.3945,0.99,35.8804,0.0006,36.0
1358,37.7127,12.1023,0.9522,37.4024,-5.405,0.9899,35.6962,0.0006,36.0
1359,38.048,12.2678,0.9518,37.7351,-5.3878,0.9901,35.9986,0.0006,36.0
1360,38.0797,12.2835,0.9517,37.7634,-5.3863,0.9901,36.0244,0.0006,36.0
1361,37.0465,11.7733,0.953,36.7513,-5.4384,0.9894,35.1034,0.0006,35.0
1362,37.5123,12.0033,0.9524,37.2119,-5.4148,0.9897,35.5228,0.0006,36.0
1363,37.2931,11.8951,0.9527,36.9917,-5.4261,0.9896,35.3224,0.0006,35.0
1364,36.2136,11.3621,0.9541,35.9356,-5.4795,0.9887,34.3594,0.0006,34.0
1365,35.9202,11.2173,0.9545,35.6466,-5.4939,0.9885,34.0954,0.0006,34.0
1366,36.0302,11.2716,0.9544,35.7576,-5.4884,0.9886,34.1968,0.0006,34.0
1367,35.4205,10.9706,0.9552,35.1545,-5.5181,0.9881,33.6453,0.0006,34.0
1368,35.2094,10.8663,0.9555,34.9506,-5.5281,0.9879,33.4587,0.0006,33.0
1369,34.8087,10.6685,0.9561,34.5563,-5.5473,0.9875,33.0975,0.0006,33.0
1370,33.2134,9.8808,0.9585,32.9928,-5.6214,0.986,31.6617,0.0006,32.0
1371,34.3893,10.4614,0.9567,34.1486,-5.5669,0.9871,32.7237,0.0006,33.0
1372,34.3179,10.4262,0.9568,34.0773,-5.5703,0.9871,32.6583,0.0006,33.0
1373,33.8725,10.2062,0.9575,33.6375,-5.5911,0.9866,32.2545,0.0006,32.0
1374,33.8131,10.1769,0.9576,33.582,-5.5938,0.9866,32.2035,0.0006,32.0
1375,31.8931,9.2289,0.9606,31.6956,-5.6807,0.9845,30.4658,0.0006,30.0
1376,33.2322,9.8901,0.9585,33.013,-5.6204,0.986,31.6803,0.0006,32.0
1377,33.293,9.9201,0.9584,33.0724,-5.6177,0.9861,31.7349,0.0006,32.0
1378,32.8592,9.7059,0.959,32.6429,-5.6375,0.9856,31.3395,0.0006,31.0
1379,32.6876,9.6212,0.9593,32.4761,-5.6452,0.9854,31.1859,0.0006,31.0
1380,32.2167,9.3887,0.9601,32.0115,-5.6664,0.9849,30.7575,0.0006,31.0
1381,33.2444,9.8961,0.9584,33.0248,-5.6199,0.986,31.6911,0.0006,32.0
1382,32.1724,9.3668,0.9601,31.9705,-5.6683,0.9848,30.7197,0.0006,31.0
1383,32.4966,9.5268,0.9596,32.2919,-5.6536,0.9852,31.0161,0.0006,31.0
1384,33.3108,9.9289,0.9583,33.0952,-5.6166,0.9861,31.7559,0.0006,32.0
1385,32.4959,9.5265,0.9596,32.2834,-5.654,0.9852,31.0083,0.0006,31.0
1386,31.3932,8.9821,0.9614,31.2046,-5.7026,0.9839,30.0122,0.0006,30.0
1387,31.2963,8.9342,0.9616,31.1093,-5.7068,0.9838,29.924,0.0006,30.0
1388,31.7974,9.1816,0.9607,31.6059,-5.6847,0.9844,30.383,0.0006,30.0
1389,31.6321,9.1,0.961,31.439,-5.6922,0.9842,30.2288,0.0006,30.0
1390,32.2725,9.4162,0.96,32.0739,-5.6636,0.9849,30.8151,0.0006,31.0
1391,31.7082,9.1376,0.9609,31.5111,-5.6889,0.9843,30.2954,0.0006,30.0
1392,32.5663,9.5613,0.9595,32.3642,-5.6503,0.9853,31.0827,0.0006,31.0
1393,31.9774,9.2705,0.9605,31.7755,-5.6771,0.9846,30.5397,0.0006,31.0
1394,31.9392,9.2516,0.9605,31.7417,-5.6786,0.9846,30.5085,0.0006,31.0
1395,32.7726,9.6631,0.9592,32.5666,-5.6411,0.9855,31.2693,0.0006,31.0
1396,32.1509,9.3562,0.9602,31.9458,-5.6694,0.9848,30.6969,0.0006,31.0
1397,33.044,9.7971,0.9587,32.8279,-5.629,0.9858,31.5099,0.0006,32.0
1398,31.8266,9.196,0.9607,31.6306,-5.6836,0.9844,30.4058,0.0006,30.0
1399,31.7432,9.1549,0.9608,31.5488,-5.6873,0.9843,30.3302,0.0006,30.0
1400,31.8339,9.1996,0.9607,31.6391,-5.6832,0.9844,30.4136,0.0006,30.0
1401,30.8623,8.7199,0.9623,30.6826,-5.7256,0.9832,29.5292,0.0006,30.0
1402,31.8194,9.1925,0.9607,31.6248,-5.6838,0.9844,30.4004,0.0006,30.0
1403,31.6533,9.1105,0.961,31.4598,-5.6912,0.9842,30.248,0.0006,30.0
1404,31.9002,9.2324,0.9606,31.7053,-5.6802,0.9845,30.4748,0.0006,30.0
1405,31.7549,9.1606,0.9608,31.5598,-5.6868,0.9843,30.3404,0.0006,30.0
1406,31.8011,9.1835,0.9607,31.6066,-5.6847,0.9844,30.3836,0.0006,30.0
1407,30.9387,8.7576,0.9622,30.7526,-5.7225,0.9833,29.594,0.0006,30.0
1408,32.3113,9.4354,0.9599,32.1084,-5.662,0.985,30.8469,0.0006,31.0
1409,31.5011,9.0353,0.9612,31.3059,-5.6981,0.984,30.1058,0.0006,30.0
1410,31.3658,8.9685,0.9615,31.1774,-5.7038,0.9839,29.987,0.0006,30.0
1411,31.7939,9.1799,0.9608,31.602,-5.6849,0.9844,30.3794,0.0006,30.0
1412,31.7771,9.1716,0.9608,31.5825,-5.6857,0.9844,30.3614,0.0006,30.0
1413,30.8986,8.7378,0.9623,30.7131,-5.7243,0.9833,29.5574,0.0006,30.0
1414,32.1697,9.3655,0.9601,31.9692,-5.6683,0.9848,30.7185,0.0006,31.0
1415,32.2848,9.4223,0.96,32.0824,-5.6632,0.985,30.8229,0.0006,31.0
1416,31.6669,9.1172,0.961,31.4702,-5.6908,0.9842,30.2576,0.0006,30.0
1417,32.163,9.3622,0.9602,31.9653,-5.6685,0.9848,30.7149,0.0006,31.0
1418,31.4417,9.006,0.9613,31.2481,-5.7007,0.984,30.0524,0.0006,30.0
1419,31.8607,9.2129,0.9606,31.6676,-5.6819,0.9845,30.44,0.0006,30.0
1420,31.6653,9.1164,0.961,31.4715,-5.6907,0.9842,30.2588,0.0006,30.0
1421,31.9804,9.272,0.9604,31.7846,-5.6767,0.9846,30.5481,0.0006,31.0
1422,31.7541,9.1602,0.9608,31.5585,-5.6868,0.9843,30.3392,0.0006,30.0
1423,31.7506,9.1585,0.9608,31.5565,-5.6869,0.9843,30.3374,0.0006,30.0
1424,31.3177,8.9447,0.9615,31.1281,-5.706,0.9838,29.9414,0.0006,30.0
1425,30.3456,8.4647,0.9632,30.1742,-5.7477,0.9825,29.0582,0.0006,29.0
1426,31.5273,9.0483,0.9612,31.3377,-5.6967,0.9841,30.1352,0.0006,30.0
1427,31.7963,9.1811,0.9608,31.6033,-5.6848,0.9844,30.3806,0.0006,30.0
1428,32.2467,9.4035,0.96,32.0473,-5.6648,0.9849,30.7905,0.0006,31.0
1429,32.3202,9.4398,0.9599,32.1169,-5.6616,0.985,30.8547,0.0006,31.0
1430,31.5654,9.0671,0.9611,31.3695,-5.6953,0.9841,30.1646,0.0006,30.0
1431,31.8524,9.2088,0.9607,31.6585,-5.6823,0.9845,30.4316,0.0006,30.0
1432,31.0956,8.8351,0.9619,30.9075,-5.7157,0.9835,29.7374,0.0006,30.0
1433,31.1037,8.8391,0.9619,30.9205,-5.7152,0.9835,29.7494,0.0006,30.0
1434,31.6058,9.087,0.9611,31.4176,-5.6931,0.9842,30.209,0.0006,30.0
1435,30.6825,8.6311,0.9626,30.5057,-5.7333,0.983,29.3654,0.0006,29.0
1436,31.5184,9.0438,0.9612,31.3338,-5.6968,0.9841,30.1316,0.0006,30.0
1437,31.6434,9.1056,0.961,31.452,-5.6916,0.9842,30.2408,0.0006,30.0
1438,31.4068,8.9887,0.9614,31.217,-5.702,0.9839,30.0236,0.0006,30.0
1439,30.9904,8.7832,0.9621,30.8064,-5.7202,0.9834,29.6438,0.0006,30.0
1440,30.8653,8.7214,0.9623,30.6852,-5.7255,0.9832,29.5316,0.0006,30.0
