Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(TR),P Global (TR),Q Global (TR),FP Global(TR),P Global (SST),Q Global(SST),FP Global (SST),P (SST),Q (SST)
1268,73.6662,34.6049,0.9051,72.643,-22.9985,0.9546,220.9682,103.7934,0.9051,420.321,29.0273,0.9976,67.4611,-23.6386,71.0
1269,73.5749,34.551,0.9052,72.5595,-22.9854,0.9545,220.7069,103.6407,0.9052,419.8546,28.9622,0.9976,67.3891,-23.6133,71.0
1270,72.3219,33.8204,0.9058,71.3559,-22.7938,0.9538,216.9422,101.4447,0.9059,413.1252,28.0266,0.9977,66.35,-23.249,70.0
1271,72.7256,34.0543,0.9056,71.7568,-22.858,0.954,218.1955,102.1751,0.9056,415.3673,28.3374,0.9977,66.6963,-23.3705,71.0
1272,73.2605,34.3669,0.9053,72.2622,-22.9384,0.9543,219.7766,103.0975,0.9053,418.1932,28.7305,0.9976,67.1327,-23.5235,71.0
1273,71.6242,33.4144,0.9062,70.685,-22.6855,0.9533,214.846,100.2248,0.9062,409.371,27.5081,0.9977,65.7696,-23.0456,70.0
1274,71.9466,33.6007,0.9061,71.0073,-22.7376,0.9535,215.8529,100.8105,0.9061,411.175,27.757,0.9977,66.0486,-23.1434,70.0
1275,70.0321,32.4903,0.9071,69.1542,-22.4342,0.9523,210.0691,97.4521,0.9071,400.7962,26.3331,0.9978,64.4425,-22.5804,68.0
1276,70.2999,32.6443,0.907,69.4237,-22.4788,0.9525,210.9095,97.9391,0.907,402.3066,26.5392,0.9978,64.6764,-22.6624,69.0
1277,71.8836,33.564,0.9061,70.9449,-22.7276,0.9535,215.658,100.6971,0.9061,410.8258,27.7087,0.9977,65.9946,-23.1244,70.0
1278,71.7621,33.4942,0.9062,70.8201,-22.7074,0.9534,215.2682,100.4703,0.9062,410.1274,27.6124,0.9977,65.8866,-23.0866,70.0
1279,72.0821,33.6796,0.906,71.1374,-22.7586,0.9536,216.2592,101.047,0.906,411.9026,27.8575,0.9977,66.161,-23.1828,70.0
1280,70.4785,32.749,0.9069,69.5844,-22.5054,0.9526,211.4108,98.2298,0.9069,403.2073,26.6622,0.9978,64.8159,-22.7113,69.0
1281,71.7979,33.5143,0.9061,70.8617,-22.7141,0.9534,215.3981,100.5459,0.9061,410.3602,27.6445,0.9977,65.9226,-23.0992,70.0
1282,69.715,32.3067,0.9073,68.8486,-22.3833,0.9521,209.1164,96.9003,0.9073,399.0829,26.0999,0.9979,64.1771,-22.4873,68.0
1283,69.8926,32.4084,0.9072,69.0299,-22.4135,0.9522,209.6815,97.2275,0.9072,400.0992,26.2382,0.9979,64.3345,-22.5425,68.0
1284,69.9281,32.4292,0.9072,69.061,-22.4187,0.9523,209.7784,97.2836,0.9072,400.2734,26.2619,0.9979,64.3615,-22.552,68.0
1285,69.6235,32.2535,0.9074,68.7606,-22.3687,0.9521,208.8421,96.7415,0.9074,398.5894,26.0328,0.9979,64.1006,-22.4605,68.0
1286,68.0331,31.3346,0.9083,67.2306,-22.1103,0.951,204.0776,93.9889,0.9083,390.0034,24.8725,0.998,62.7689,-21.9937,67.0
1287,68.9688,31.8739,0.9077,68.1398,-22.2645,0.9516,206.9078,95.6228,0.9077,395.1068,25.5606,0.9979,63.5607,-22.2713,67.0
1288,68.8877,31.8275,0.9078,68.0571,-22.2506,0.9516,206.6502,95.4739,0.9078,394.6427,25.4978,0.9979,63.4888,-22.246,67.0
1289,67.9988,31.3146,0.9083,67.1997,-22.105,0.951,203.9813,93.9334,0.9083,389.8295,24.8491,0.998,62.7419,-21.9842,66.0
1290,68.8831,31.8244,0.9078,68.0571,-22.2506,0.9516,206.6502,95.4739,0.9078,394.6427,25.4978,0.9979,63.4888,-22.246,67.0
1291,69.1538,31.9807,0.9076,68.3208,-22.295,0.9518,207.4716,95.9487,0.9076,396.1223,25.6981,0.9979,63.7182,-22.3265,68.0
1292,69.9478,32.4404,0.9072,69.0817,-22.4221,0.9523,209.843,97.3211,0.9072,400.3896,26.2777,0.9979,64.3795,-22.5583,68.0
1293,68.3172,31.4985,0.9081,67.5042,-22.1569,0.9512,204.9291,94.4801,0.9081,391.5397,25.0791,0.998,63.0074,-22.0773,67.0
1294,67.4265,30.9848,0.9087,66.6478,-22.0104,0.9506,202.2647,92.9442,0.9087,386.7293,24.4334,0.998,62.2605,-21.8155,66.0
1295,67.4605,31.004,0.9086,66.6839,-22.0166,0.9507,202.3769,93.0088,0.9086,386.9321,24.4605,0.998,62.292,-21.8265,66.0
1296,67.812,31.2059,0.9084,67.0294,-22.0759,0.9509,203.4516,93.628,0.9084,388.8732,24.7207,0.998,62.5935,-21.9322,66.0
1297,67.9765,31.3011,0.9083,67.1842,-22.1024,0.951,203.9331,93.9056,0.9083,389.7425,24.8374,0.998,62.7284,-21.9795,66.0
1298,68.4047,31.5476,0.9081,67.6023,-22.1736,0.9513,205.2345,94.6563,0.9081,392.0905,25.1533,0.9979,63.0928,-22.1072,67.0
1299,66.4423,30.419,0.9092,65.6951,-21.8453,0.95,199.3036,91.241,0.9092,381.3737,23.7192,0.9981,61.4282,-21.5238,65.0
1300,66.7971,30.6216,0.909,66.0502,-21.9071,0.9502,200.407,91.8752,0.909,383.3705,23.9849,0.998,61.7386,-21.6326,65.0
1301,66.3185,30.3481,0.9093,65.5716,-21.8237,0.9499,198.9201,91.0207,0.9093,380.6793,23.627,0.9981,61.3202,-21.4859,65.0
1302,66.3872,30.3866,0.9093,65.6487,-21.8372,0.9499,199.1598,91.1584,0.9093,381.1132,23.6846,0.9981,61.3877,-21.5096,65.0
1303,67.9858,31.3062,0.9083,67.1945,-22.1041,0.951,203.9652,93.9241,0.9083,389.8005,24.8452,0.998,62.7374,-21.9827,66.0
1304,66.0162,30.1743,0.9095,65.2836,-21.7733,0.9497,198.0258,90.5073,0.9095,379.0594,23.4121,0.9981,61.0683,-21.3976,65.0
1305,65.0778,29.6359,0.9101,64.3667,-21.6159,0.949,195.2202,88.8988,0.9101,373.9327,22.7334,0.9982,60.2684,-21.1265,64.0
1306,65.3772,29.8066,0.9099,64.6639,-21.6688,0.9492,196.1439,89.428,0.9099,375.6072,22.9539,0.9981,60.5291,-21.2182,64.0
1307,66.4919,30.4465,0.9092,65.7516,-21.8551,0.95,199.4794,91.342,0.9092,381.6919,23.7615,0.9981,61.4777,-21.5411,65.0
1308,65.1956,29.7035,0.91,64.4794,-21.636,0.9491,195.5705,89.0994,0.91,374.5678,22.817,0.9981,60.3673,-21.1613,64.0
1309,65.0255,29.606,0.9101,64.3155,-21.6068,0.949,195.0611,88.8076,0.9101,373.644,22.6955,0.9982,60.2235,-21.1107,64.0
1310,63.3223,28.6327,0.9112,62.6689,-21.3095,0.9478,189.9488,85.8861,0.9112,364.3572,21.4819,0.9983,58.7764,-20.6017,62.0
1311,63.9556,28.9936,0.9108,63.287,-21.4219,0.9482,191.8669,86.9808,0.9108,367.8451,21.936,0.9982,59.3202,-20.793,63.0
1312,63.3971,28.6759,0.9111,62.7353,-21.3216,0.9478,190.1547,86.0035,0.9111,364.7318,21.5306,0.9983,58.8349,-20.6223,62.0
1313,63.1794,28.5512,0.9113,62.5311,-21.2843,0.9477,189.5213,85.6423,0.9113,363.5792,21.3809,0.9983,58.6551,-20.559,62.0
1314,63.8233,28.9181,0.9109,63.1593,-21.3987,0.9481,191.4703,86.7544,0.9109,367.1243,21.8419,0.9982,59.2079,-20.7534,63.0
1315,63.1559,28.5376,0.9113,62.5106,-21.2806,0.9476,189.458,85.6062,0.9113,363.4639,21.3659,0.9983,58.6371,-20.5527,62.0
1316,64.1873,29.1259,0.9106,63.512,-21.4625,0.9484,192.5653,87.3799,0.9106,369.114,22.1017,0.9982,59.518,-20.8625,63.0
1317,62.5835,28.2117,0.9117,61.9546,-21.1785,0.9472,187.7072,84.6061,0.9117,360.3243,20.9595,0.9983,58.1472,-20.3804,62.0
1318,63.3054,28.6224,0.9112,62.6587,-21.3077,0.9478,189.9171,85.868,0.9112,364.2995,21.4744,0.9983,58.7675,-20.5985,62.0
1319,62.3239,28.0637,0.9118,61.7048,-21.1324,0.947,186.9336,84.1659,0.9118,358.9135,20.7774,0.9983,57.927,-20.303,61.0
1320,63.2679,28.601,0.9112,62.6229,-21.3011,0.9477,189.8063,85.8048,0.9112,364.0978,21.4482,0.9983,58.736,-20.5875,62.0
1321,62.9233,28.4054,0.9114,62.281,-21.2385,0.9475,188.7459,85.2003,0.9114,362.1675,21.1979,0.9983,58.4349,-20.4816,62.0
1322,62.5702,28.2043,0.9117,61.9393,-21.1757,0.9472,187.6598,84.5791,0.9117,360.2379,20.9483,0.9983,58.1337,-20.3757,62.0
1323,62.0107,27.8862,0.912,61.3941,-21.0749,0.9468,185.9715,83.6187,0.912,357.1577,20.5513,0.9983,57.6528,-20.2066,61.0
1324,62.3881,28.0994,0.9118,61.7762,-21.1456,0.9471,187.1546,84.2916,0.9118,359.3166,20.8294,0.9983,57.9899,-20.3251,61.0
1325,61.7234,27.7222,0.9122,61.1242,-21.0247,0.9466,185.1362,83.144,0.9122,355.6326,20.3552,0.9984,57.4146,-20.1229,61.0
1326,61.1246,27.3822,0.9126,60.5442,-20.9163,0.9461,183.3418,82.1253,0.9126,352.3537,19.9352,0.9984,56.9022,-19.9427,60.0
1327,60.48,27.0167,0.913,59.9192,-20.7985,0.9456,181.4092,81.0297,0.9131,348.8181,19.4843,0.9984,56.3493,-19.7484,60.0
1328,60.458,27.0041,0.9131,59.8989,-20.7946,0.9456,181.3464,80.9941,0.9131,348.7032,19.4697,0.9984,56.3313,-19.7421,60.0
1329,59.9793,26.7337,0.9134,59.4268,-20.705,0.9453,179.8876,80.1682,0.9134,346.0315,19.1304,0.9985,55.9132,-19.5951,59.0
1330,57.8279,25.519,0.9149,57.3407,-20.3025,0.9435,173.449,76.5344,0.9149,334.2112,17.6441,0.9986,54.0609,-18.9443,57.0
1331,59.5125,26.4686,0.9137,58.9856,-20.6208,0.9449,178.5248,79.3975,0.9137,343.5333,18.8143,0.9985,55.5221,-19.4577,59.0
1332,59.311,26.3554,0.9138,58.7829,-20.5819,0.9447,177.8987,79.0438,0.9139,342.3852,18.6694,0.9985,55.3423,-19.3945,59.0
1333,60.0581,26.7775,0.9133,59.5131,-20.7214,0.9453,180.1541,80.319,0.9133,346.5198,19.1923,0.9985,55.9896,-19.622,59.0
1334,56.7818,24.931,0.9156,56.321,-20.1019,0.9427,170.3063,74.7674,0.9156,328.425,16.9253,0.9987,53.1527,-18.6253,56.0
1335,57.3671,25.2585,0.9152,56.9063,-20.2174,0.9431,172.1099,75.7809,0.9152,331.747,17.3373,0.9986,53.6743,-18.8085,57.0
1336,56.2338,24.6229,0.916,55.7917,-19.9968,0.9422,168.6764,73.8526,0.916,325.4197,16.5541,0.9987,52.6806,-18.4595,56.0
1337,57.2293,25.1816,0.9153,56.765,-20.1896,0.943,171.6743,75.536,0.9153,330.945,17.2376,0.9986,53.5484,-18.7643,57.0
1338,56.9864,25.0456,0.9155,56.5228,-20.1418,0.9428,170.9279,75.1165,0.9155,329.5703,17.0671,0.9987,53.3325,-18.6885,57.0
1339,57.7542,25.4769,0.9149,57.275,-20.2897,0.9435,173.2465,76.4204,0.9149,333.8386,17.5977,0.9986,54.0025,-18.9238,57.0
1340,55.9507,24.4643,0.9162,55.5147,-19.9415,0.942,167.8236,73.3745,0.9163,323.8462,16.3604,0.9987,52.4332,-18.3727,56.0
1341,56.1966,24.6016,0.9161,55.7615,-19.9907,0.9422,168.5834,73.8004,0.9161,325.2481,16.533,0.9987,52.6536,-18.45,56.0
1342,56.715,24.8922,0.9157,56.2706,-20.0919,0.9426,170.151,74.6801,0.9157,328.1387,16.8898,0.9987,53.1077,-18.6095,56.0
1343,56.8864,24.9889,0.9156,56.432,-20.1239,0.9427,170.6482,74.9593,0.9156,329.0549,17.0032,0.9987,53.2516,-18.6601,56.0
1344,55.1707,24.0275,0.9168,54.755,-19.7888,0.9413,165.4858,72.0654,0.9168,319.5284,15.8311,0.9988,51.7542,-18.1342,55.0
1345,55.8424,24.4032,0.9163,55.414,-19.9213,0.9419,167.5137,73.2008,0.9163,323.2741,16.2901,0.9987,52.3433,-18.3411,55.0
1346,52.2253,22.3853,0.9191,51.8956,-19.1925,0.9386,156.6449,67.1363,0.9191,303.2012,13.8669,0.999,49.1871,-17.1965,52.0
1347,53.2265,22.9417,0.9183,52.8726,-19.3964,0.9396,159.6711,68.8196,0.9183,308.7917,14.5433,0.9989,50.0687,-17.5071,53.0
1348,54.7111,23.7699,0.9172,54.3127,-19.6993,0.9409,164.1258,71.3048,0.9172,317.0137,15.5242,0.9988,51.3585,-17.9953,54.0
1349,53.6254,23.1643,0.918,53.2548,-19.4756,0.9399,160.8562,69.4799,0.918,310.978,14.8093,0.9989,50.4131,-17.6284,53.0
1350,52.7837,22.6954,0.9187,52.4409,-19.3066,0.9391,158.3336,68.0751,0.9187,306.3223,14.2439,0.9989,49.6794,-17.3699,53.0
1351,53.1005,22.8713,0.9184,52.7535,-19.3717,0.9394,159.302,68.6141,0.9184,308.1104,14.4606,0.9989,49.9613,-17.4692,53.0
1352,51.7051,22.0962,0.9196,51.3724,-19.092,0.9381,155.0967,66.2766,0.9196,300.2682,13.5083,0.999,48.7185,-17.0686,52.0
1353,52.2573,22.402,0.9191,51.9402,-19.2019,0.9386,156.783,67.213,0.9191,303.4565,13.8977,0.999,49.2274,-17.2107,52.0
1354,51.4437,21.9511,0.9198,51.1177,-19.0383,0.9378,154.3158,65.8434,0.9198,298.8157,13.3357,0.999,48.4891,-16.9881,51.0
1355,51.3065,21.875,0.9199,50.9829,-19.0099,0.9377,153.9026,65.6143,0.9199,298.0468,13.2444,0.999,48.3677,-16.9455,51.0
1356,49.9571,21.128,0.921,49.6621,-18.7288,0.9364,149.8552,63.374,0.921,290.5067,12.3551,0.9991,47.1757,-16.5273,50.0
1357,50.5172,21.4371,0.9205,50.2199,-18.8481,0.9369,151.5639,64.319,0.9205,293.6922,12.7296,0.9991,47.6795,-16.704,51.0
1358,49.6007,20.9311,0.9213,49.3137,-18.654,0.936,148.7885,62.7848,0.9213,288.5166,12.122,0.9991,46.8609,-16.4168,50.0
1359,49.2186,20.7204,0.9217,48.9358,-18.5724,0.9356,147.6316,62.1463,0.9217,286.3568,11.8697,0.9991,46.519,-16.2969,49.0
1360,49.0434,20.6236,0.9218,48.7668,-18.5358,0.9354,147.1145,61.861,0.9218,285.3908,11.7572,0.9992,46.366,-16.2432,49.0
1361,48.921,20.5561,0.9219,48.6475,-18.51,0.9353,146.7496,61.6598,0.9219,284.7091,11.6778,0.9992,46.2581,-16.2054,49.0
1362,47.7722,19.9236,0.923,47.521,-18.2639,0.9341,143.304,59.7629,0.923,278.2649,10.9317,0.9992,45.2369,-15.8472,48.0
1363,48.3198,20.2243,0.9225,48.0666,-18.3835,0.9346,144.9723,60.6807,0.9225,281.3867,11.2923,0.9992,45.7318,-16.0207,48.0
1364,48.7617,20.4677,0.9221,48.4985,-18.4776,0.9351,146.2936,61.4085,0.9221,283.857,11.5788,0.9992,46.1231,-16.158,49.0
1365,47.5802,19.8181,0.9231,47.3326,-18.2225,0.9339,142.7283,59.4465,0.9231,277.1869,10.8075,0.9992,45.066,-15.7872,48.0
1366,46.261,19.0942,0.9244,46.0374,-17.9351,0.9324,138.7713,57.2753,0.9244,269.7684,9.9586,0.9993,43.8887,-15.3743,47.0
1367,47.8845,19.985,0.9228,47.635,-18.289,0.9342,143.6527,59.9546,0.9229,278.9175,11.0069,0.9992,45.3404,-15.8835,48.0
1368,46.2267,19.0754,0.9244,46.0033,-17.9275,0.9323,138.6672,57.2183,0.9244,269.5729,9.9364,0.9993,43.8576,-15.3634,46.0
1369,46.2753,19.1018,0.9243,46.0538,-17.9387,0.9324,138.8211,57.3026,0.9243,269.8619,9.9693,0.9993,43.9035,-15.3795,47.0
1370,45.8707,18.8806,0.9247,45.6511,-17.8485,0.9319,137.5917,56.6294,0.9247,267.5535,9.707,0.9993,43.5368,-15.2509,46.0
1371,46.8401,19.4115,0.9238,46.6092,-18.0625,0.933,140.5175,58.2326,0.9238,273.0441,10.3323,0.9993,44.4087,-15.5567,47.0
1372,45.4291,18.6389,0.9252,45.22,-17.7516,0.9314,136.2762,55.9098,0.9252,265.0819,9.4272,0.9994,43.1441,-15.1132,46.0
1373,44.9596,18.3825,0.9256,44.7549,-17.6464,0.9309,134.8569,55.1342,0.9256,262.4134,9.1262,0.9994,42.7198,-14.9644,45.0
1374,46.243,19.084,0.9244,46.0231,-17.9319,0.9324,138.7276,57.2514,0.9244,269.6862,9.9493,0.9993,43.8756,-15.3697,46.0
1375,44.1636,17.948,0.9264,43.975,-17.4688,0.9299,132.4785,53.8365,0.9264,257.9367,8.6239,0.9994,42.0076,-14.7147,45.0
1376,44.5359,18.1506,0.926,44.3478,-17.5539,0.9303,133.6152,54.4564,0.926,260.077,8.8636,0.9994,42.3482,-14.8341,45.0
1377,43.1961,17.4211,0.9274,43.0238,-17.2501,0.9287,129.5795,52.2581,0.9274,252.4721,8.0155,0.9995,41.1374,-14.4096,44.0
1378,42.5828,17.0881,0.9281,42.4148,-17.1089,0.9279,127.7247,51.25,0.9281,248.9713,7.6283,0.9995,40.5795,-14.214,43.0
1379,42.0954,16.8234,0.9286,41.9361,-16.9972,0.9273,126.2669,50.4588,0.9286,246.2174,7.3252,0.9996,40.1403,-14.0601,43.0
1380,43.3274,17.4924,0.9273,43.156,-17.2806,0.9288,129.9823,52.4771,0.9273,253.2319,8.0998,0.9995,41.2585,-14.4521,44.0
1381,43.5467,17.6116,0.9271,43.3728,-17.3306,0.9291,130.6429,52.8366,0.9271,254.4776,8.2382,0.9995,41.4569,-14.5216,44.0
1382,42.635,17.1161,0.928,42.4718,-17.1221,0.928,127.8981,51.3442,0.928,249.2987,7.6644,0.9995,40.6317,-14.2323,43.0
1383,42.2383,16.9009,0.9284,42.0778,-17.0303,0.9275,126.6984,50.6929,0.9284,247.0327,7.4148,0.9995,40.2704,-14.1057,43.0
1384,42.6357,17.1162,0.928,42.4777,-17.1235,0.928,127.916,51.3539,0.928,249.3326,7.6682,0.9995,40.6371,-14.2342,43.0
1385,41.6883,16.6025,0.929,41.539,-16.9042,0.9267,125.0585,49.8037,0.929,243.9328,7.0747,0.9996,39.7759,-13.9323,42.0
1386,41.9323,16.7346,0.9288,41.7831,-16.9614,0.927,125.8013,50.2063,0.9288,245.3373,7.2286,0.9996,39.9999,-14.0109,42.0
1387,41.8355,16.6823,0.9289,41.6841,-16.9382,0.9269,125.4999,50.0429,0.9289,244.7676,7.1661,0.9996,39.9091,-13.979,42.0
1388,42.0806,16.815,0.9286,41.9292,-16.9956,0.9272,126.246,50.4475,0.9286,246.1779,7.3209,0.9996,40.134,-14.0579,43.0
1389,40.4606,15.9381,0.9304,40.3279,-16.6179,0.925,121.374,47.8099,0.9304,236.9581,6.3154,0.9996,38.6622,-13.542,41.0
1390,40.1221,15.7554,0.9308,39.9922,-16.5379,0.9245,120.3534,47.2587,0.9308,235.0236,6.1062,0.9997,38.3531,-13.4336,41.0
1391,42.166,16.8614,0.9285,42.013,-17.0152,0.9273,126.5013,50.586,0.9285,246.6603,7.3739,0.9996,40.211,-14.0849,43.0
1392,41.4803,16.4901,0.9293,41.3279,-16.8545,0.9264,124.416,49.4556,0.9293,242.7176,6.9418,0.9996,39.5819,-13.8644,42.0
1393,41.7343,16.6272,0.929,41.588,-16.9157,0.9268,125.2076,49.8845,0.929,244.2148,7.1056,0.9996,39.8209,-13.9481,42.0
1394,41.4428,16.4696,0.9293,41.2951,-16.8468,0.9264,124.3162,49.4015,0.9293,242.5287,6.9212,0.9996,39.5518,-13.8538,42.0
1395,41.487,16.4934,0.9293,41.3421,-16.8579,0.9264,124.4592,49.479,0.9293,242.7994,6.9508,0.9996,39.595,-13.8689,42.0
1396,41.0889,16.278,0.9297,40.9451,-16.7642,0.9259,123.2512,48.825,0.9297,240.5134,6.7014,0.9996,39.2301,-13.741,42.0
1397,42.1393,16.8469,0.9285,41.9856,-17.0088,0.9273,126.4177,50.5406,0.9285,246.5023,7.3565,0.9996,40.1858,-14.076,43.0
1398,41.0313,16.2467,0.9298,40.8913,-16.7515,0.9258,123.0875,48.7364,0.9298,240.2034,6.6677,0.9996,39.1806,-13.7237,42.0
1399,41.3422,16.4148,0.9294,41.2021,-16.8249,0.9262,124.0331,49.2482,0.9294,241.9931,6.8627,0.9996,39.4663,-13.8238,42.0
1400,41.5071,16.5042,0.9292,41.3632,-16.8628,0.9265,124.5233,49.5137,0.9292,242.9206,6.964,0.9996,39.6143,-13.8757,42.0
1401,40.7249,16.081,0.9301,40.5894,-16.68,0.9254,122.1694,48.2398,0.9301,238.465,6.4788,0.9996,38.9029,-13.6264,41.0
1402,41.4093,16.451,0.9293,41.2721,-16.8414,0.9263,124.2461,49.3636,0.9293,242.3962,6.9067,0.9996,39.5306,-13.8464,42.0
1403,40.552,15.9875,0.9303,40.4188,-16.6395,0.9251,121.6505,47.9593,0.9303,237.482,6.3721,0.9996,38.7459,-13.5713,41.0
1404,40.8682,16.1583,0.93,40.7347,-16.7144,0.9256,122.6112,48.4788,0.9299,239.3018,6.5696,0.9996,39.0366,-13.6732,41.0
1405,40.2046,15.8001,0.9307,40.0704,-16.5565,0.9247,120.591,47.387,0.9307,235.4741,6.1549,0.9997,38.425,-13.4589,41.0
1406,39.6703,15.5116,0.9313,39.5445,-16.4307,0.9239,118.9925,46.5243,0.9313,232.4425,5.8282,0.9997,37.9404,-13.289,40.0
1407,40.8394,16.1428,0.93,40.7044,-16.7073,0.9255,122.519,48.4289,0.93,239.1271,6.5507,0.9996,39.0087,-13.6634,41.0
1408,40.4456,15.9301,0.9304,40.3108,-16.6138,0.925,121.322,47.7818,0.9304,236.8595,6.3047,0.9996,38.6464,-13.5365,41.0
1409,40.1371,15.7635,0.9308,40.0073,-16.5415,0.9246,120.3994,47.2835,0.9308,235.1109,6.1157,0.9997,38.367,-13.4385,41.0
1410,40.039,15.7104,0.9309,39.9126,-16.5188,0.9244,120.1114,47.128,0.9309,234.5647,6.0567,0.9997,38.2797,-13.4079,41.0
1411,41.5857,16.5468,0.9291,41.4406,-16.881,0.9266,124.7588,49.6413,0.9291,243.3661,7.0127,0.9996,39.6854,-13.9006,42.0
1412,40.6878,16.0609,0.9302,40.5528,-16.6713,0.9253,122.0579,48.1795,0.9302,238.2538,6.4558,0.9996,38.8692,-13.6145,41.0
1413,40.501,15.96,0.9304,40.3675,-16.6273,0.9251,121.4944,47.875,0.9304,237.1862,6.3401,0.9996,38.6986,-13.5548,41.0
1414,39.7231,15.5403,0.9313,39.5943,-16.4426,0.924,119.1438,46.6059,0.9313,232.7296,5.859,0.9997,37.9863,-13.3051,40.0
1415,39.3978,15.3646,0.9317,39.2776,-16.3666,0.9235,118.161,46.0752,0.9317,230.9034,5.6629,0.9997,37.6943,-13.2027,40.0
1416,38.1605,14.6987,0.9332,38.0577,-16.0712,0.9216,114.4598,44.0836,0.9332,223.8633,4.9119,0.9998,36.5675,-12.8078,39.0
1417,38.754,15.0176,0.9324,38.6507,-16.2152,0.9225,116.2587,45.0508,0.9324,227.2867,5.276,0.9997,37.1156,-12.9999,39.0
1418,40.7776,16.1093,0.9301,40.6442,-16.693,0.9255,122.336,48.3299,0.9301,238.7806,6.513,0.9996,38.9533,-13.644,41.0
1419,39.5949,15.4708,0.9314,39.4742,-16.4138,0.9238,118.7789,46.4091,0.9314,232.0373,5.7846,0.9997,37.8756,-13.2663,40.0
1420,39.0272,15.1651,0.9321,38.9095,-16.2778,0.9229,117.0438,45.4734,0.9321,228.7798,5.4355,0.9997,37.3545,-13.0837,40.0
1421,37.9456,14.5832,0.9334,37.8456,-16.0194,0.9213,113.8165,43.738,0.9334,222.6384,4.7821,0.9998,36.3713,-12.7391,39.0
1422,39.109,15.2089,0.932,38.9967,-16.2989,0.923,117.3086,45.616,0.932,229.2832,5.4893,0.9997,37.4351,-13.1119,40.0
1423,39.0289,15.1658,0.9321,38.9158,-16.2794,0.9229,117.063,45.4838,0.9321,228.8164,5.4394,0.9997,37.3604,-13.0857,40.0
1424,38.5478,14.907,0.9327,38.4369,-16.1634,0.9222,115.61,44.7019,0.9327,226.0526,5.1445,0.9997,36.918,-12.9307,39.0
1425,40.3565,15.8818,0.9305,40.2287,-16.5942,0.9249,121.0723,47.6469,0.9305,236.3864,6.2535,0.9997,38.5708,-13.51,41.0
1426,39.0767,15.1916,0.932,38.9626,-16.2907,0.923,117.205,45.5602,0.9321,229.0863,5.4683,0.9997,37.4036,-13.1009,40.0
1427,39.4429,15.3887,0.9316,39.3288,-16.3789,0.9235,118.3164,46.1589,0.9316,231.1988,5.6946,0.9997,37.7415,-13.2193,40.0
1428,38.1846,14.7116,0.9331,38.0816,-16.077,0.9216,114.5321,44.1224,0.9331,224.001,4.9265,0.9998,36.5895,-12.8156,39.0
1429,37.3134,14.2439,0.9342,37.0518,1.5891,0.9991,111.9227,42.7217,0.9343,218.5222,56.7676,0.9679,35.7881,5.0032,36.0
1430,40.331,15.8679,0.9306,40.0205,2.2082,0.9985,120.9995,47.6076,0.9306,235.6958,62.6288,0.9665,38.5441,5.3843,39.0
1431,38.5872,14.9281,0.9326,38.2963,1.8476,0.9989,115.7371,44.7702,0.9327,225.7468,59.2339,0.9673,36.949,5.1617,37.0
1432,37.9379,14.5793,0.9334,37.6573,1.7146,0.999,113.7782,43.7174,0.9335,222.0385,57.9672,0.9676,36.3533,5.0804,37.0
1433,39.2293,15.2737,0.9319,38.9374,1.9808,0.9987,117.6696,45.8104,0.9319,229.4347,60.4879,0.967,37.5404,5.2443,38.0
1434,39.1391,15.2252,0.932,38.8468,1.9618,0.9987,117.3929,45.6614,0.932,228.9102,60.3087,0.967,37.4563,5.2326,38.0
1435,37.0919,14.1252,0.9345,36.834,1.5442,0.9991,111.2557,42.3642,0.9345,217.2574,56.3364,0.968,35.5847,4.9754,36.0
1436,38.0614,14.6454,0.9333,37.7849,1.7411,0.999,114.1691,43.9274,0.9333,222.7789,58.22,0.9675,36.4723,5.0966,37.0
1437,38.4546,14.8566,0.9328,38.172,1.8217,0.9989,115.356,44.5653,0.9328,225.0256,58.9874,0.9673,36.8332,5.1459,37.0
1438,38.0943,14.6632,0.9333,37.8128,1.7469,0.999,114.2547,43.9734,0.9333,222.9409,58.2753,0.9675,36.4983,5.1002,37.0
1439,37.0095,14.081,0.9346,36.7543,1.5277,0.9991,111.0114,42.2333,0.9346,216.794,56.1785,0.968,35.5101,4.9652,36.0
1440,37.159,14.161,0.9344,36.9028,1.5584,0.9991,111.4662,42.477,0.9344,217.6566,56.4725,0.968,35.6489,4.9842,36.0
