P1,P2,P3,P,,Q1,Q2,Q3,Q,,,,S1,S2,S3,S,,FP1,FP2,FP3,FPTotal,,
1334.444514,1935.833054,1952.35449,5222.63,,480.5428082,114.2535854,818.2159995,1413.01,,0.825579779,,1418.331256,1939.201768,2116.876349,5410.405682,,0.940855325,0.998262835,0.922280837,0.965293985,0.92,1
1356.412446,1970.369633,1987.502109,5314.28,,498.9603381,124.7090233,843.5372012,1467.21,,0.823465793,,1445.273726,1974.312242,2159.101582,5513.10362,,0.938515952,0.998003047,0.920522742,0.963936932,0.92,1
1340.707675,1945.665635,1962.354018,5248.73,,485.7646712,117.221939,825.4022623,1428.39,,0.824961731,,1425.995928,1949.193614,2128.878152,5439.617021,,0.940190395,0.998190031,0.921778457,0.964907512,0.92,1
1305.95627,1881.728653,1901.618149,5089.30,,482.6239237,127.2350913,803.5629976,1413.42,,0.828640142,,1392.281448,1886.025316,2064.42851,5281.928392,,0.937997322,0.997721842,0.921135384,0.963531251,0.92,1
1317.428646,1899.666206,1919.814795,5136.91,,492.0209025,132.6002135,816.5431685,1441.16,,0.827551644,,1406.308218,1904.288452,2086.24821,5335.240877,,0.936799365,0.997572717,0.920223579,0.96282619,0.92,1
1318.995186,1911.62556,1927.758885,5158.38,,467.7592612,106.9747589,800.5999811,1375.33,,0.827070124,,1399.480985,1914.61638,2087.394224,5338.578841,,0.942488823,0.998437901,0.923524106,0.966245847,0.92,1
1336.605685,1939.224715,1955.803096,5231.63,,482.3420308,115.2767015,820.6927859,1418.31,,0.825367074,,1420.974522,1942.64799,2121.014474,5420.47937,,0.940626073,0.998237831,0.922107378,0.965160669,0.92,1
1309.220801,1886.829322,1906.79078,5102.84,,485.2903381,128.7584312,807.2480313,1421.30,,0.828324201,,1396.268534,1891.217498,2070.628036,5297.08126,,0.937656883,0.997679709,0.920875574,0.963330682,0.92,1
1333.334554,1934.091611,1950.584013,5218.01,,479.6196753,113.7287303,816.9451514,1410.29,,0.825685238,,1416.974264,1937.432472,2114.752319,5405.234327,,0.940973021,0.998275625,0.92236996,0.965362436,0.92,1
1355.873325,1969.520487,1986.637078,5312.03,,498.5048936,124.4509964,842.9119719,1465.87,,0.823517613,,1444.610537,1973.448504,2158.061044,5510.575356,,0.938573609,0.998009567,0.920565747,0.963970284,0.92,1
1328.513304,1926.531693,1942.900138,5197.95,,475.6187231,111.4520154,811.4344313,1398.51,,0.826133867,,1411.084961,1929.752812,2105.537172,5382.792057,,0.941483568,0.998330813,0.922757462,0.965659658,0.92,1
1298.13449,1869.51925,1889.242342,5056.90,,476.2596325,123.5961846,794.7616385,1394.62,,0.829404907,,1382.742344,1873.600342,2049.605496,5245.67973,,0.938811554,0.997821791,0.921759014,0.964011595,0.92,1
1342.911135,1949.127548,1965.876099,5257.91,,487.6072825,118.2684832,827.9367226,1433.81,,0.824758251,,1428.695621,1952.712378,2133.107605,5449.906981,,0.939956079,0.998164179,0.921601936,0.964771472,0.92,1
1343.232175,1949.631998,1966.389285,5259.25,,487.8760231,118.4210831,828.3061465,1434.60,,0.824725946,,1429.089112,1953.225149,2133.72395,5451.406556,,0.939921915,0.998160401,0.921576236,0.964751648,0.92,1
1372.401399,2004.950139,2018.55598,5395.91,,487.0005984,106.0877786,844.3474028,1437.44,,0.821635822,,1456.246951,2007.754884,2188.033542,5584.088069,,0.942423535,0.998603044,0.922543435,0.966300576,0.92,1
1325.619348,1921.996958,1938.29263,5185.91,,473.223583,110.0883039,808.1340939,1391.45,,0.826418227,,1407.553628,1925.1472,2100.014055,5369.336403,,0.941789586,0.998363636,0.922990313,0.965837963,0.92,1
1349.722599,1959.837799,1976.776597,5286.34,,493.3213674,121.5118965,835.7918794,1450.63,,0.824107926,,1437.051518,1963.601116,2146.204506,5481.758124,,0.939230488,0.998083462,0.92105696,0.964350647,0.92,1
1403.221552,2053.758625,2068.437196,5525.42,,513.6241391,121.0869584,880.7371723,1515.45,,0.818701635,,1494.269213,2057.325094,2248.139319,5729.469487,,0.93906877,0.998266453,0.920066287,0.964385513,0.92,1
1310.06979,1888.156134,1908.136463,5106.36,,485.9846757,129.1550644,808.2072906,1423.35,,0.828243548,,1397.305965,1892.56826,2072.241247,5301.023825,,0.937568308,0.99766871,0.92080807,0.96327852,0.92,1
1342.473411,1948.439693,1965.176262,5256.09,,487.2410149,118.0604154,827.4330506,1432.73,,0.824807874,,1428.159188,1952.013191,2132.267149,5447.862288,,0.940002643,0.998169327,0.921636983,0.9647985,0.92,1
1347.958184,1957.062254,1973.951162,5278.97,,491.8386208,120.670634,833.7542331,1446.26,,0.824278528,,1434.885533,1960.778944,2142.808743,5473.50155,,0.939418617,0.998104483,0.921198015,0.964459688,0.92,1
1350.757733,1961.466566,1978.434869,5290.66,,494.1921234,122.0058517,836.9883716,1453.19,,0.824005451,,1438.322741,1965.257367,2148.197864,5486.60414,,0.939120056,0.998071092,0.920974228,0.964286658,0.92,1
1356.514422,1970.530306,1987.665749,5314.71,,499.046486,124.7579059,843.6555611,1467.46,,0.823458235,,1445.399174,1974.475683,2159.29846,5513.581973,,0.938505049,0.99800181,0.920514596,0.963930618,0.92,1
1364.337203,1992.225584,2005.575748,5362.14,,480.1314673,102.2044588,834.9352283,1417.27,,0.822412551,,1446.354807,1994.84549,2172.429726,5546.276876,,0.943293579,0.998686662,0.923194764,0.966799649,0.92,1
1342.808979,1948.967065,1965.712806,5257.49,,487.5217621,118.2199805,827.8191857,1433.56,,0.824756681,,1428.570412,1952.549252,2132.911493,5449.429872,,0.939966954,0.998165379,0.921610115,0.964777779,0.92,1
1352.259198,1963.829649,1980.841118,5296.93,,495.4563388,122.7226914,838.7251561,1456.90,,0.823871894,,1440.167325,1967.660476,2151.090752,5493.636033,,0.938959783,0.998053106,0.920854277,0.96419383,0.92,1
1361.65578,1978.633473,1995.922442,5336.21,,503.3988446,127.2230596,849.6293015,1480.25,,0.822972087,,1451.728921,1982.719377,2169.234046,5537.716035,,0.937954573,0.997939242,0.920104701,0.963612374,0.92,1
1360.59371,1986.32519,1999.559985,5346.48,,476.9561283,100.4076421,830.5812473,1407.95,,0.822765763,,1441.770575,1988.861347,2165.203303,5528.756247,,0.943696406,0.99872482,0.923497568,0.967031037,0.92,1
1341.291474,1946.582643,1963.286948,5251.16,,486.2525273,117.4990883,826.073323,1429.82,,0.824903394,,1426.711021,1950.125643,2129.998304,5442.3425,,0.940128347,0.998183194,0.921731695,0.96487148,0.92,1
1358.655848,1973.904347,1991.103285,5323.66,,500.8573033,125.7837447,846.1414445,1472.78,,0.823249336,,1448.034444,1977.907966,2163.434223,5523.629343,,0.938275918,0.997975832,0.920343805,0.963798103,0.92,1
1382.159041,2020.371976,2034.300907,5436.83,,495.3653507,110.8092584,855.7959547,1461.97,,0.820705088,,1468.247406,2023.408415,2206.981399,5629.964413,,0.941366581,0.998499345,0.92175716,0.965695611,0.92,1
1402.250349,2061.4398,2072.088869,5535.78,,487.2366632,94.35695892,861.6716744,1443.27,,0.818503263,,1484.488332,2063.59814,2244.110148,5720.827217,,0.944601799,0.998954089,0.923345439,0.967653594,0.92,1
1374.990974,2009.040086,2022.730201,5406.76,,489.2147765,107.3382749,847.3792208,1443.93,,0.821367048,,1459.428407,2011.905458,2193.054721,5596.249435,,0.942143491,0.998575792,0.922334578,0.966140149,0.92,1
1383.772095,2022.924179,2036.907956,5443.60,,496.7538364,111.5921403,857.6950097,1466.04,,0.820557447,,1470.234534,2025.999763,2210.120981,5637.561812,,0.941191397,0.998481943,0.921627356,0.965595485,0.92,1
1360.76765,1977.233004,1994.495122,5332.50,,502.6457898,126.7967929,848.5959509,1478.04,,0.823032628,,1450.634822,1981.294471,2167.516062,5533.543992,,0.938049762,0.997950094,0.920175475,0.963667368,0.92,1
1348.906097,1958.553158,1975.468869,5282.93,,492.6349654,121.1224184,834.8486537,1448.61,,0.824174723,,1436.049048,1962.294859,2144.632726,5477.936566,,0.939317567,0.998093202,0.921122226,0.964401114,0.92,1
1346.368576,1954.56229,1971.406584,5272.34,,490.5042507,119.9132698,831.9200087,1442.34,,0.824406651,,1432.935016,1958.237202,2139.751112,5466.066203,,0.939588021,0.998123357,0.921325183,0.96455792,0.92,1
1364.249888,1992.087816,2005.435264,5361.77,,480.0572205,102.1624146,834.833549,1417.05,,0.822409446,,1446.247797,1994.70575,2172.260954,5545.867749,,0.943303001,0.998687559,0.923201819,0.966805054,0.92,1
1390.497277,2033.573169,2047.790157,5471.86,,502.5603151,114.8639207,865.6321641,1483.06,,0.819912705,,1478.529522,2036.81456,2223.232685,5669.27815,,0.940459596,0.998408598,0.921086745,0.965177657,0.92,1
1352.900536,1964.839215,1981.869185,5299.61,,495.9967541,123.0291577,839.4674129,1458.49,,0.823781776,,1440.955461,1968.687206,2152.326881,5496.640579,,0.938891293,0.998045403,0.920803063,0.96415417,0.92,1
1356.980563,1971.264732,1988.413889,5316.66,,499.4405296,124.981107,844.1964182,1468.62,,0.823410609,,1445.972715,1975.222753,2160.19846,5515.768657,,0.938455165,0.997996165,0.920477413,0.963901772,0.92,1
1399.291708,2047.51914,2062.052261,5508.86,,510.1961863,119.1603369,876.0596682,1505.42,,0.819072962,,1489.401702,2050.983622,2240.43301,5710.85376,,0.9394992,0.99831082,0.920381128,0.964630393,0.92,1
1371.601229,2003.686535,2017.266552,5392.55,,486.3171908,105.7015932,843.4113055,1435.43,,0.82169114,,1455.264354,2006.472666,2186.482786,5580.331674,,0.942510015,0.998611429,0.922608019,0.966350144,0.92,1
1404.933603,2065.699507,2076.450057,5547.08,,489.5799799,95.67305414,864.866657,1450.12,,0.818254481,,1487.792656,2067.913873,2249.364171,5733.49621,,0.944307393,0.998929179,0.923127559,0.967487021,0.92,1
1384.454979,2024.004963,2038.012071,5446.47,,497.3422197,111.923871,858.4995234,1467.77,,0.820468558,,1471.076093,2027.097196,2211.450798,5640.779492,,0.941117176,0.998474551,0.921572423,0.96555308,0.92,1
1371.48479,2003.502735,2017.078994,5392.07,,486.2177212,105.6454921,843.2751688,1435.14,,0.821707423,,1455.12137,2006.286165,2186.257231,5579.785257,,0.942522609,0.998612645,0.922617415,0.966357354,0.92,1
1365.822479,1994.567819,2007.964301,5368.35,,481.3936472,102.9184491,836.6654865,1420.98,,0.822242523,,1448.17502,1997.221317,2175.299926,5553.234047,,0.943133572,0.998671405,0.923074688,0.966707787,0.92,1
1403.14967,2062.86729,2073.550203,5539.57,,488.0216233,94.79785241,862.7419047,1445.56,,0.818413169,,1485.595538,2065.044331,2245.870441,5725.072232,,0.944503153,0.998945765,0.923272405,0.967597777,0.92,1
1383.379727,2022.303363,2036.273767,5441.96,,496.4160212,111.4016753,857.2329853,1465.05,,0.820571068,,1469.751113,2025.369404,2209.357201,5635.713613,,0.941234005,0.998486182,0.921658917,0.965619836,0.92,1
1367.336652,1996.956245,2010.40028,5374.69,,482.6817596,103.646813,838.430876,1424.76,,0.822102065,,1450.031448,1999.644195,2178.227633,5560.329688,,0.942970343,0.998655786,0.922952335,0.966614118,0.92,1
1335.99247,1938.262132,1954.824284,5229.08,,481.8312321,114.986255,819.9896499,1416.81,,0.825409876,,1420.224354,1941.669882,2119.839855,5417.620184,,0.940691142,0.998244938,0.922156587,0.965198502,0.92,1
1374.40914,2008.120956,2021.792054,5404.32,,488.7168683,107.0571364,846.6975727,1442.47,,0.82144769,,1458.713359,2010.972652,2191.926068,5593.516082,,0.942206454,0.998581932,0.9223815,0.966176207,0.92,1
1395.737256,2041.879845,2056.283693,5493.90,,507.1041078,117.4214575,871.8386132,1496.36,,0.819413726,,1485.004062,2045.253309,2233.473795,5694.036502,,0.939887837,0.998350588,0.920666138,0.964851699,0.92,1
1330.821981,1930.150971,1946.578351,5207.55,,477.5329395,112.5414269,814.0713337,1404.15,,0.825914291,,1413.904117,1933.429167,2109.947728,5393.534621,,0.9412392,0.998304465,0.922571837,0.965517359,0.92,1
1424.994421,2097.616653,2109.164804,5631.78,,507.2472061,105.57394,888.918515,1501.74,,0.816356404,,1512.583494,2100.271764,2288.832082,5828.560847,,0.942093065,0.998735825,0.921502639,0.966237812,0.92,1
1454.281996,2153.470461,2162.515834,5770.27,,508.1070249,93.98565242,906.5612785,1508.65,,0.813312283,,1540.489816,2155.520431,2344.851399,5964.229448,,0.944038695,0.999048967,0.922240034,0.96747926,0.92,1
1400.75652,2049.844342,2064.431421,5515.03,,511.4727262,119.8779998,877.8019297,1509.15,,0.818923747,,1491.215335,2053.346674,2243.304108,5717.79003,,0.939338864,0.99829433,0.920263737,0.964539141,0.92,1
1416.020136,2083.322963,2094.505649,5593.85,,499.3114382,101.1313192,878.12246,1478.57,,0.817200097,,1501.474255,2085.776141,2271.134731,5785.957044,,0.943086524,0.998823853,0.922228708,0.96679749,0.92,1
1460.697033,2163.755997,2173.115741,5797.57,,513.9415394,97.22248049,914.4490165,1525.61,,0.812712062,,1548.474,2165.939109,2357.678737,5994.939431,,0.94331389,0.998992071,0.921718344,0.967077122,0.92,1
1349.9413,1960.181909,1977.126988,5287.25,,493.5052858,121.6163103,836.0447225,1451.17,,0.824069338,,1437.320069,1963.951029,2146.625702,5482.781988,,0.93920716,0.998080848,0.921039465,0.964337121,0.92,1
1398.537337,2046.322101,2060.827651,5505.69,,509.5392579,118.791121,875.1632115,1503.49,,0.81914504,,1488.467983,2049.767175,2238.955394,5707.283356,,0.939581739,0.998319285,0.920441585,0.964677369,0.92,1
1402.076209,2061.163537,2071.806086,5535.05,,487.084724,94.27154096,861.4645384,1442.82,,0.818523241,,1484.273972,2063.318262,2243.769509,5720.005615,,0.944620896,0.998955699,0.923359587,0.967664405,0.92,1
1414.441354,2080.810984,2091.930901,5587.18,,497.9207686,100.3519199,876.2293951,1474.50,,0.817346809,,1499.52307,2083.22943,2268.028405,5778.474967,,0.943260816,0.998839088,0.92235657,0.966895811,0.92,1
1477.48046,2190.730219,2200.951467,5869.16,,529.3432745,105.7457879,935.2369472,1570.33,,0.81114047,,1569.443472,2193.280891,2391.412869,6075.605984,,0.941404062,0.998837052,0.920356119,0.966020865,0.92,1
1408.630729,2071.572388,2082.464723,5562.67,,492.8165063,97.48949983,869.2772773,1459.58,,0.817883223,,1492.35004,2073.865078,2256.613017,5750.970081,,0.943901023,0.998894485,0.922827577,0.967257308,0.92,1
1416.889034,2084.705797,2095.923309,5597.52,,500.0774802,101.5604353,879.1652626,1480.80,,0.817126554,,1502.548508,2087.178186,2272.84537,5790.076629,,0.942990543,0.998815439,0.922158338,0.966743361,0.92,1
1419.451793,2088.785676,2100.106501,5608.34,,502.3397501,102.8274579,882.2437399,1487.41,,0.816873975,,1505.718638,2091.315157,2277.894056,5802.233485,,0.942707195,0.998790483,0.921950911,0.966583641,0.92,1
1408.311798,2071.065658,2081.94559,5561.32,,492.5369563,97.33278414,868.8964446,1458.77,,0.817916582,,1491.956693,2073.351545,2255.98725,5749.461958,,0.943936111,0.998897492,0.922853438,0.967277127,0.92,1
1424.19874,2096.348253,2107.863439,5628.41,,506.5414584,105.1790798,887.9588935,1499.68,,0.816427445,,1511.597268,2098.985145,2287.260212,5824.778313,,0.94218134,0.99874373,0.92156696,0.966287493,0.92,1
1415.238078,2082.07845,2093.230035,5590.55,,498.6223661,100.7451971,877.1844556,1476.55,,0.817249253,,1500.507608,2084.514396,2269.595679,5782.250145,,0.943172877,0.998831408,0.922292043,0.966846197,0.92,1
1424.849746,2097.386028,2108.928188,5631.16,,507.1188222,105.5020724,888.7439477,1501.36,,0.816378264,,1512.404145,2100.037818,2288.546243,5827.873022,,0.942109125,0.998737266,0.921514343,0.966246852,0.92,1
1448.29469,2143.882832,2152.642074,5744.82,,502.6871134,90.97474822,899.2279727,1492.89,,0.81388254,,1533.053112,2145.812201,2332.912096,5935.627367,,0.944712665,0.999100868,0.922727469,0.967853816,0.92,1
1461.892997,2165.67502,2175.094224,5802.66,,515.0323707,97.82730809,915.9230139,1528.78,,0.812600227,,1549.964347,2167.883409,2360.074119,6000.672096,,0.943178467,0.998981316,0.92162115,0.967002054,0.92,1
1437.715208,2117.921056,2130.011662,5685.65,,518.5870003,111.9089898,904.3235239,1534.82,,0.815135185,,1528.38395,2120.875579,2314.033431,5889.164906,,0.940676725,0.998606932,0.920475752,0.965442133,0.92,1
1447.428746,2142.497022,2151.215546,5741.14,,501.9051922,90.54018669,898.1695253,1490.61,,0.813957632,,1531.978719,2144.409246,2331.187856,5931.495289,,0.944809956,0.999108275,0.922798023,0.967907928,0.92,1
1438.697378,2119.49084,2131.624492,5689.81,,519.4669883,112.399969,905.5179565,1537.38,,0.815049525,,1529.606517,2122.469122,2315.984832,5893.854515,,0.940566977,0.998596784,0.920396568,0.965380583,0.92,1
1427.308856,2101.306912,2112.951591,5641.57,,509.3022762,106.7231884,891.7122238,1507.74,,0.816122804,,1515.453522,2104.015347,2293.406879,5839.568066,,0.941836114,0.998712731,0.921315624,0.966093261,0.92,1
1421.217712,2091.598311,2102.990919,5615.81,,503.9011954,103.7016466,884.3679719,1491.97,,0.816690014,,1507.904572,2094.167502,2281.376233,5810.616536,,0.942511707,0.998773168,0.921808025,0.966473507,0.92,1
1445.234356,2138.986685,2147.602413,5731.82,,499.9263759,89.43975759,895.49015,1484.86,,0.814170116,,1529.257573,2140.855789,2326.821595,5921.030171,,0.945056203,0.999126936,0.922976827,0.968044967,0.92,1
1483.430971,2209.248284,2215.848143,5908.53,,509.3011284,82.629494,924.5415284,1516.47,,0.810307483,,1568.424395,2210.792983,2400.991469,6100.031459,,0.945809677,0.999301292,0.922888803,0.968606054,0.92,1
1472.748587,2183.115657,2193.08823,5848.95,,524.9807148,103.3347091,929.3537302,1557.67,,0.811568594,,1563.519476,2185.55989,2381.876223,6052.815727,,0.94194451,0.998881644,0.920739797,0.96631927,0.92,1
1456.156654,2156.474732,2165.611064,5778.24,,509.809009,94.93031562,908.8628394,1513.60,,0.813124414,,1542.821256,2158.563188,2348.595951,5973.196575,,0.943827192,0.999032479,0.92208754,0.967361843,0.92,1
1442.306296,2134.342281,2142.669145,5719.32,,497.164798,88.00259554,891.9044703,1477.07,,0.81442608,,1525.588506,2136.155759,2320.888763,5906.973548,,0.945409782,0.999151055,0.923210616,0.968231477,0.92,1
1441.902889,2124.616552,2136.892117,5703.41,,522.3437144,114.0042312,909.4213767,1545.77,,0.814745674,,1533.599328,2127.673015,2322.359826,5909.171363,,0.940208347,0.998563472,0.920138255,0.965179584,0.92,1
1465.638082,2171.687394,2181.294781,5818.62,,518.4550634,99.72347299,920.545969,1538.72,,0.812254978,,1554.635212,2173.97583,2367.583536,6018.638949,,0.94275369,0.99894735,0.921316924,0.96676679,0.92,1
1473.252121,2183.925576,2193.924392,5851.10,,525.4441649,103.590963,929.9788839,1559.01,,0.811545556,,1564.149412,2186.38103,2382.890044,6055.239083,,0.941887079,0.998876932,0.920698963,0.966287542,0.92,1
1457.497404,2158.624191,2167.826101,5783.95,,511.027777,95.6066309,910.5108545,1517.15,,0.812998994,,1544.489583,2160.740388,2351.276254,5979.613759,,0.943675775,0.999020615,0.921978478,0.967277809,0.92,1
1481.289639,2196.86556,2207.290498,5885.45,,532.8669473,107.691342,939.9859926,1580.54,,0.810786215,,1574.219228,2199.503515,2399.105043,6093.979921,,0.940967822,0.998800659,0.920047459,0.96578029,0.92,1
1501.247872,2238.004428,2245.612884,5984.87,,525.9382368,91.78612279,946.9120055,1564.64,,0.808645565,,1590.709339,2239.885825,2437.092442,6186.008263,,0.943760016,0.999160048,0.921431147,0.967484188,0.92,1
1474.661803,2186.193553,2196.266177,5857.12,,526.7426152,104.3087525,931.7303673,1562.78,,0.811391744,,1565.913541,2188.680554,2385.729783,6062.026015,,0.941726197,0.998863699,0.920584633,0.96619868,0.92,1
1457.900998,2159.271363,2168.493059,5785.67,,511.3950313,95.81026632,911.0071881,1518.21,,0.812960533,,1544.991974,2161.395944,2352.083384,5981.54608,,0.943630144,0.999017033,0.921945656,0.967252503,0.92,1
1441.598624,2133.21092,2141.505979,5716.32,,496.5293105,87.64838642,891.0427291,1475.22,,0.814491553,,1524.712415,2135.010789,2319.48378,5903.603854,,0.945488874,0.999156974,0.923268357,0.968275593,0.92,1
1469.683553,2178.187328,2188.001256,5835.87,,522.1633416,101.7762903,925.5521954,1549.49,,0.811876244,,1559.687244,2180.563792,2375.709655,6038.073245,,0.942293757,0.998910161,0.920988494,0.966512313,0.92,1
1482.065309,2207.048566,2213.57389,5902.69,,508.035405,81.93146014,922.837331,1512.80,,0.81043736,,1566.721913,2208.568798,2398.236458,6093.463661,,0.945965775,0.999311666,0.923000684,0.968691715,0.92,1
1520.207238,2277.513041,2282.353448,6080.07,,518.3387309,75.5187795,952.7747648,1546.63,,0.806695774,,1606.146035,2278.764739,2473.240186,6273.704482,,0.946493784,0.999450712,0.922819167,0.969136137,0.92,1
1533.645052,2299.349426,2305.060891,6138.06,,531.227026,82.5523064,970.0091819,1583.79,,0.80559715,,1623.043221,2300.830865,2500.844562,6339.093766,,0.944919415,0.999356129,0.921712979,0.968285941,0.92,1
1497.088349,2231.281071,2238.647959,5967.02,,522.0330877,89.6402259,941.6663887,1553.34,,0.809018569,,1585.494266,2233.080963,2428.637534,6165.886848,,0.944240784,0.999193987,0.921771128,0.967746818,0.92,1
1486.549512,2214.273698,2221.04515,5921.87,,512.196407,84.22565124,928.4386343,1524.86,,0.810004053,,1572.315048,2215.874989,2407.288901,6115.040883,,0.945452703,0.999277355,0.922633402,0.968410265,0.92,1
1490.801331,2221.130595,2228.139387,5940.07,,516.1552085,86.4062472,933.7645232,1536.33,,0.809621489,,1577.626321,2222.810644,2415.889342,6135.531332,,0.944964794,0.999244178,0.922285366,0.968142935,0.92,1
1502.395033,2239.85953,2247.535362,5989.79,,527.0174155,92.37879304,948.3610883,1567.76,,0.808532132,,1592.148922,2241.763715,2439.426973,6191.562507,,0.943627202,0.999150586,0.921337423,0.967411686,0.92,1
1492.926253,2224.559883,2231.688737,5949.17,,518.1386634,87.49806485,936.4316635,1542.07,,0.80940743,,1580.283668,2226.279988,2420.193975,6145.783643,,0.944720422,0.999227364,0.922111516,0.968009162,0.92,1
1466.933965,2173.768974,2183.442165,5824.15,,519.6417487,100.3806025,922.1482301,1542.17,,0.812106586,,1556.252808,2176.085435,2370.185024,6024.861517,,0.942606469,0.998935492,0.921211696,0.966685307,0.92,1
1496.083894,2229.658494,2236.967536,5962.71,,521.0921603,89.12277918,940.4016742,1550.62,,0.809121579,,1584.236112,2231.438968,2426.59825,6161.032504,,0.944356642,0.999202096,0.921853272,0.967810171,0.92,1
1456.992824,2157.815221,2166.992429,5781.80,,510.5689874,95.3520233,909.8905514,1515.81,,0.813048238,,1543.861645,2159.920956,2350.267432,5977.198459,,0.943732768,0.999025087,0.922019511,0.967309437,0.92,1
1476.344575,2188.901569,2199.062715,5864.31,,528.2945877,105.1664781,933.8230096,1567.28,,0.811247547,,1568.02056,2191.426491,2389.121646,6070.131611,,0.94153394,0.998847818,0.920448199,0.966092539,0.92,1
1441.585213,2124.10854,2136.369953,5702.06,,522.0583817,113.845046,909.0342508,1544.94,,0.814778244,,1533.20347,2127.157207,2321.727772,5907.652913,,0.940243902,0.998566788,0.920163845,0.965199512,0.92,1
1507.98432,2248.905508,2256.913523,6013.80,,532.2898219,95.27192302,955.4374303,1583.00,,0.808013679,,1599.1714,2250.922639,2450.820134,6218.658789,,0.942978546,0.999103865,0.920880929,0.967057939,0.92,1
1475.179594,2187.026774,2197.126559,5859.33,,527.2199987,104.5726681,932.374074,1564.17,,0.811342273,,1566.561764,2189.525417,2386.773246,6064.519761,,0.941667049,0.99885882,0.920542646,0.966166021,0.92,1
1480.440532,2204.432364,2210.869613,5895.74,,506.5314659,81.10134187,920.8116958,1508.44,,0.810600654,,1564.697509,2205.923723,2394.961091,6085.653996,,0.946151268,0.99932393,0.923133834,0.968793578,0.92,1
1444.198039,2137.367179,2145.779622,5727.34,,498.8652403,88.95017144,894.2098039,1482.03,,0.814249693,,1527.931446,2139.217284,2324.646502,5915.984927,,0.945198191,0.999135148,0.92305631,0.968113494,0.92,1
1434.276753,2112.427696,2124.368794,5671.07,,515.5112599,110.192209,900.147611,1525.85,,0.815465332,,1524.106841,2115.299764,2307.207944,5872.758572,,0.941060505,0.99864224,0.920753069,0.96565748,0.92,1
1450.06969,2146.724024,2155.567358,5752.36,,504.2912734,91.86634971,901.3992403,1497.56,,0.813712336,,1535.256263,2148.688777,2336.448421,5944.100811,,0.944513124,0.999085604,0.922582899,0.967742852,0.92,1
1467.409005,2174.532322,2184.22972,5826.17,,520.0770492,100.6216597,922.7360822,1543.43,,0.812084492,,1556.845954,2176.859099,2371.139251,6027.143605,,0.942552474,0.998931131,0.921173111,0.966655423,0.92,1
1470.719739,2179.853105,2189.720433,5840.29,,523.1150956,102.3029183,926.8365763,1552.25,,0.811773209,,1560.982369,2182.252379,2377.793434,6043.055509,,0.942175754,0.998900551,0.920904399,0.966447068,0.92,1
1425.55863,2098.516091,2110.087673,5634.16,,507.7478435,105.854002,889.5991866,1503.20,,0.816287193,,1513.282948,2101.184155,2289.946877,5831.243368,,0.942030459,0.998730209,0.921457041,0.966202581,0.92,1
1442.465814,2125.517129,2137.817841,5705.80,,522.849679,114.2861928,910.1077846,1547.24,,0.814707271,,1534.300952,2128.587419,2323.480428,5911.863117,,0.94014529,0.998557593,0.920092898,0.965144265,0.92,1
1436.400676,2115.82048,2127.853669,5680.07,,517.4102025,111.2523036,902.7259987,1531.39,,0.815258569,,1526.748251,2118.743349,2311.422822,5882.890511,,0.940823529,0.998620471,0.920581751,0.965524484,0.92,1
1429.087563,2104.144242,2115.863752,5649.10,,510.8841201,107.6074449,893.8621873,1512.35,,0.815945015,,1517.66065,2106.894006,2296.925995,5848.033387,,0.941638411,0.998694873,0.92117193,0.965982098,0.92,1
1437.310728,2117.274691,2129.347596,5683.93,,518.2248273,111.7068108,903.8318819,1533.76,,0.815201815,,1527.880591,2120.219453,2313.230048,5887.234075,,0.940721897,0.998611105,0.920508359,0.965467475,0.92,1
1451.728963,2149.380751,2158.30324,5759.41,,505.7928292,92.70052043,903.4308294,1501.92,,0.813555992,,1537.316938,2151.37886,2339.756427,5952.026026,,0.944326396,0.999071243,0.92244783,0.967639074,0.92,1
1415.701537,2082.8159,2093.985937,5592.50,,499.0306174,100.973907,877.740279,1477.74,,0.817218614,,1501.080411,2085.262047,2270.507675,5784.446707,,0.943121719,0.998826936,0.922254507,0.966817339,0.92,1
1477.422955,2190.637678,2200.855881,5868.92,,529.29015,105.716471,935.1653526,1570.17,,0.811145674,,1569.371419,2193.187044,2391.296896,6075.328886,,0.941410642,0.998837598,0.920360782,0.966024494,0.92,1
1401.974682,2051.778388,2066.410532,5520.16,,512.5354294,120.4752923,879.2518757,1512.26,,0.818805977,,1492.724213,2055.312348,2245.692843,5723.560461,,0.939205427,0.998280573,0.920166147,0.964463229,0.92,1
1421.015114,2091.275509,2102.659915,5614.95,,503.7219314,103.6013485,884.124043,1491.45,,0.816730227,,1507.653719,2093.840131,2280.976554,5809.654435,,0.942534148,0.998775159,0.921824431,0.966486148,0.92,1
1409.920732,2073.622498,2084.564879,5568.11,,493.9477758,98.12427753,870.8186298,1462.89,,0.817764508,,1493.94139,2075.942832,2259.144931,5757.071918,,0.943759067,0.998882275,0.922722952,0.967177098,0.92,1
1401.81512,2060.749143,2071.381788,5533.95,,486.856957,94.14369894,861.1539056,1442.15,,0.818520218,,1483.952602,2062.898462,2243.25847,5718.773354,,0.944649524,0.998958107,0.923380795,0.967680604,0.92,1
1406.717107,2068.532072,2079.350774,5554.60,,491.1402823,96.54882576,866.9932511,1454.68,,0.818080847,,1489.990536,2070.784056,2252.859724,5741.923145,,0.944111438,0.998912497,0.922982799,0.967376228,0.92,1
